Number of pairs,636792.000000
Number of unique pairs,12495
Average pair frequency,50.963745
Pair entropy,8.473147

Pair,Frequency,Proportion,Entropy Term,Mutual Information
eleicoes segundo,26.000000,0.000041,0.000413,0.977868
eleicoes ano,41.000000,0.000064,0.000621,1.249104
eleicoes primeiro,11.000000,0.000017,0.000189,0.196339
eleicoes federal,24.000000,0.000038,0.000384,0.099399
eleicoes democracia,18.000000,0.000028,0.000296,-0.240205
eleicoes golpe,15.000000,0.000024,0.000251,0.348791
eleicoes saiba,18.000000,0.000028,0.000296,1.098739
eleicoes noticias,29.000000,0.000046,0.000455,0.574598
eleicoes voce,13.000000,0.000020,0.000220,-0.021700
eleicoes inelegibilidade,49.000000,0.000077,0.000729,-0.070167
eleicoes ministros,71.000000,0.000111,0.001015,0.966672
eleicoes sessao,18.000000,0.000028,0.000296,0.091780
eleicoes grande,12.000000,0.000019,0.000205,0.115065
eleicoes uso,10.000000,0.000016,0.000174,-0.623644
eleicoes ainda,66.000000,0.000104,0.000951,1.041662
eleicoes justica,33.000000,0.000052,0.000511,0.429018
eleicoes politico,19.000000,0.000030,0.000311,-0.570535
eleicoes menos,13.000000,0.000020,0.000220,0.920344
eleicoes sao,17.000000,0.000027,0.000281,-0.140163
eleicoes so,17.000000,0.000027,0.000281,-0.043536
eleicoes ser,28.000000,0.000044,0.000441,-0.162957
eleicoes pt,13.000000,0.000020,0.000220,0.266790
eleicoes eleicao,10.000000,0.000016,0.000174,0.301304
eleicoes republica,11.000000,0.000017,0.000189,0.139280
eleicoes esquerda,14.000000,0.000022,0.000236,0.405975
eleicoes tribunal,88.000000,0.000138,0.001228,0.531389
eleicoes superior,55.000000,0.000086,0.000808,0.362844
eleicoes caso,12.000000,0.000019,0.000205,-0.315642
eleicoes partir,21.000000,0.000033,0.000340,1.065221
eleicoes alexandre,10.000000,0.000016,0.000174,-0.589445
eleicoes acao,36.000000,0.000057,0.000553,0.362949
eleicoes afirmou,14.000000,0.000022,0.000236,0.142285
eleicoes ha,13.000000,0.000020,0.000220,0.024129
eleicoes defesa,19.000000,0.000030,0.000311,0.606686
eleicoes estado,10.000000,0.000016,0.000174,-0.202102
eleicoes preso,14.000000,0.000022,0.000236,0.780042
eleicoes foto,18.000000,0.000028,0.000296,1.101424
eleicoes urnas,10.000000,0.000016,0.000174,-0.030499
eleicoes dessa,12.000000,0.000019,0.000205,0.840301
eleicoes sendo,17.000000,0.000027,0.000281,0.637010
eleicoes via,17.000000,0.000027,0.000281,0.694063
eleicoes oito,55.000000,0.000086,0.000808,0.698307
eleicoes anos,124.000000,0.000195,0.001664,0.799182
eleicoes corte,43.000000,0.000068,0.000648,1.048463
eleicoes votos,17.000000,0.000027,0.000281,-0.387999
eleicoes tres,13.000000,0.000020,0.000220,0.548566
eleicoes proximos,38.000000,0.000060,0.000580,1.756265
eleicoes leia,29.000000,0.000046,0.000455,1.156882
eleicoes alem,15.000000,0.000024,0.000251,0.539047
eleicoes veja,15.000000,0.000024,0.000251,0.550137
eleicoes tambem,23.000000,0.000036,0.000369,0.090716
eleicoes fazer,17.000000,0.000027,0.000281,0.363289
eleicoes retomado,11.000000,0.000017,0.000189,0.492360
eleicoes passado,22.000000,0.000035,0.000355,1.000398
eleicoes sistema,20.000000,0.000031,0.000326,-0.277383
eleicoes relator,36.000000,0.000057,0.000553,0.369392
eleicoes benedito,28.000000,0.000044,0.000441,0.228695
eleicoes goncalves,15.000000,0.000024,0.000251,-0.439252
eleicoes maioria,74.000000,0.000116,0.001053,0.891797
eleicoes ministra,12.000000,0.000019,0.000205,-0.162794
eleicoes carmen,17.000000,0.000027,0.000281,-0.169338
eleicoes lucia,11.000000,0.000017,0.000189,-0.647649
eleicoes condenacao,16.000000,0.000025,0.000266,-0.496252
eleicoes forma,18.000000,0.000028,0.000296,0.384371
eleicoes informacoes,11.000000,0.000017,0.000189,0.536377
eleicoes condenado,22.000000,0.000035,0.000355,0.585042
eleicoes ficou,17.000000,0.000027,0.000281,1.170146
eleicoes recurso,100.000000,0.000157,0.001375,2.982543
eleicoes braga,23.000000,0.000036,0.000369,1.125556
eleicoes nunca,11.000000,0.000017,0.000189,0.303283
eleicoes urgente,21.000000,0.000033,0.000340,1.158311
eleicoes recorrer,21.000000,0.000033,0.000340,1.415567
eleicoes netto,20.000000,0.000031,0.000326,1.000995
eleicoes placar,23.000000,0.000036,0.000369,0.387114
qualquer bolsonaro,40.000000,0.000063,0.000608,-0.677813
qualquer brasileiro,12.000000,0.000019,0.000205,1.361985
qualquer jair,24.000000,0.000038,0.000384,0.281962
qualquer publico,23.000000,0.000036,0.000369,2.648319
qualquer pix,14.000000,0.000022,0.000236,1.478558
qualquer expresidente,13.000000,0.000020,0.000220,-0.520775
qualquer sobre,15.000000,0.000024,0.000251,0.731599
qualquer eleicoes,16.000000,0.000025,0.000266,0.911070
qualquer valor,24.000000,0.000038,0.000384,3.104642
qualquer pode,18.000000,0.000028,0.000296,0.939405
qualquer politico,31.000000,0.000049,0.000483,1.483977
qualquer ser,17.000000,0.000027,0.000281,0.903015
qualquer momento,10.000000,0.000016,0.000174,1.938371
qualquer acao,13.000000,0.000020,0.000220,0.909342
qualquer direitos,25.000000,0.000039,0.000398,2.501967
qualquer anos,15.000000,0.000024,0.000251,0.251915
qualquer sistema,13.000000,0.000020,0.000220,0.856798
qualquer cargo,49.000000,0.000077,0.000729,3.772599
valor bolsonaro,44.000000,0.000069,0.000662,-0.359359
valor governo,11.000000,0.000017,0.000189,0.910452
valor jair,16.000000,0.000025,0.000266,0.099640
valor maior,19.000000,0.000030,0.000311,2.349262
valor conta,12.000000,0.000019,0.000205,2.497598
valor pix,29.000000,0.000046,0.000455,2.429940
valor r,82.000000,0.000129,0.001153,3.394277
valor agora,12.000000,0.000019,0.000205,1.232840
valor tse,10.000000,0.000016,0.000174,-0.740343
valor dinheiro,11.000000,0.000017,0.000189,2.144248
valor menos,13.000000,0.000020,0.000220,2.708451
valor mil,21.000000,0.000033,0.000340,2.862256
valor momento,14.000000,0.000022,0.000236,2.497987
messias presidente,44.000000,0.000069,0.000662,0.871357
messias bolsonaro,686.000000,0.001077,0.007361,1.711518
messias deus,10.000000,0.000016,0.000174,1.066318
messias brasil,44.000000,0.000069,0.000662,0.834415
messias todos,15.000000,0.000024,0.000251,0.842049
messias julgamento,11.000000,0.000017,0.000189,-0.675429
messias pra,15.000000,0.000024,0.000251,1.375217
messias jair,18.000000,0.000028,0.000296,-0.458387
messias conta,36.000000,0.000057,0.000553,2.920400
messias pix,18.000000,0.000028,0.000296,1.277206
messias pl,38.000000,0.000060,0.000580,1.103294
messias expresidente,14.000000,0.000022,0.000236,-0.899334
messias nome,18.000000,0.000028,0.000296,2.254879
messias voto,10.000000,0.000016,0.000174,-0.337865
messias agora,10.000000,0.000016,0.000174,0.374708
messias tse,27.000000,0.000042,0.000427,-0.422902
messias brasilia,13.000000,0.000020,0.000220,1.610748
messias inelegivel,93.000000,0.000146,0.001290,0.929785
messias hoje,11.000000,0.000017,0.000189,0.494153
messias voce,16.000000,0.000025,0.000266,1.298237
messias ainda,10.000000,0.000016,0.000174,0.266889
messias politico,10.000000,0.000016,0.000174,-0.100092
messias tribunal,10.000000,0.000016,0.000174,-0.531066
messias oito,17.000000,0.000027,0.000281,0.636484
messias anos,54.000000,0.000085,0.000795,1.080182
messias brasileira,10.000000,0.000016,0.000174,1.199191
messias maioria,10.000000,0.000016,0.000174,0.002614
messias nunca,16.000000,0.000025,0.000266,1.790273
nome presidente,16.000000,0.000025,0.000266,0.426152
nome bolsonaro,64.000000,0.000101,0.000925,-0.094081
nome brasil,14.000000,0.000022,0.000236,0.255678
nome moraes,12.000000,0.000019,0.000205,1.039367
nome jair,21.000000,0.000033,0.000340,0.262159
nome processo,23.000000,0.000036,0.000369,2.013637
nome confira,11.000000,0.000017,0.000189,1.929890
nome conta,15.000000,0.000024,0.000251,2.611326
nome lula,14.000000,0.000022,0.000236,0.592151
nome messias,16.000000,0.000025,0.000266,2.137096
nome tse,14.000000,0.000022,0.000236,-0.513286
nome ministro,10.000000,0.000016,0.000174,0.256454
nome eleitoral,15.000000,0.000024,0.000251,0.000295
nome direita,14.000000,0.000022,0.000236,1.566284
nome alexandre,12.000000,0.000019,0.000205,1.271568
nome pdt,23.000000,0.000036,0.000369,2.229962
antes presidente,24.000000,0.000038,0.000384,0.506817
antes bolsonaro,104.000000,0.000163,0.001424,0.066627
antes contra,11.000000,0.000017,0.000189,0.089385
antes julgamento,34.000000,0.000053,0.000525,0.694632
antes jair,15.000000,0.000024,0.000251,-0.399113
antes expresidente,30.000000,0.000047,0.000469,0.104402
antes entao,16.000000,0.000025,0.000266,2.025946
antes eleicoes,27.000000,0.000042,0.000427,1.223247
antes voto,50.000000,0.000079,0.000742,1.513169
antes agora,12.000000,0.000019,0.000205,0.798625
antes tse,25.000000,0.000039,0.000398,-0.258267
antes ministro,12.000000,0.000019,0.000205,0.113976
antes inelegivel,14.000000,0.000022,0.000236,-0.722161
antes evento,16.000000,0.000025,0.000266,2.460369
antes stf,13.000000,0.000020,0.000220,1.047542
antes eleitoral,22.000000,0.000035,0.000355,0.058488
antes deixar,13.000000,0.000020,0.000220,2.137991
antes primeiro,12.000000,0.000019,0.000205,1.637243
antes candidato,13.000000,0.000020,0.000220,1.973442
antes ainda,10.000000,0.000016,0.000174,0.508485
antes periodo,18.000000,0.000028,0.000296,2.343525
antes ser,21.000000,0.000033,0.000340,0.903254
antes eleicao,38.000000,0.000060,0.000580,2.990198
antes urnas,10.000000,0.000016,0.000174,1.323394
antes julho,16.000000,0.000025,0.000266,1.682747
antes ministra,44.000000,0.000069,0.000662,2.490381
antes forma,12.000000,0.000019,0.000205,1.332798
antes inicio,11.000000,0.000017,0.000189,2.154886
antes recorrer,17.000000,0.000027,0.000281,2.558150
faz presidente,11.000000,0.000017,0.000189,-0.125245
faz bolsonaro,66.000000,0.000104,0.000951,-0.240013
faz brasil,10.000000,0.000016,0.000174,-0.257497
faz contra,16.000000,0.000025,0.000266,0.612174
faz governo,10.000000,0.000016,0.000174,0.529024
faz publico,23.000000,0.000036,0.000369,2.585344
faz pix,20.000000,0.000031,0.000326,1.772258
faz lula,13.000000,0.000020,0.000220,0.341339
faz apos,14.000000,0.000022,0.000236,0.957771
faz sobre,12.000000,0.000019,0.000205,0.445480
faz parte,82.000000,0.000129,0.001153,3.782904
faz pode,28.000000,0.000044,0.000441,1.318263
faz inelegivel,11.000000,0.000017,0.000189,-0.815227
faz dinheiro,11.000000,0.000017,0.000189,1.858129
faz uso,11.000000,0.000017,0.000189,0.973654
faz indevido,11.000000,0.000017,0.000189,1.181824
faz meios,11.000000,0.000017,0.000189,1.147392
jornal bolsonaro,36.000000,0.000057,0.000553,-0.508737
jornal brasil,38.000000,0.000060,0.000580,1.414915
jornal nesta,11.000000,0.000017,0.000189,0.706185
jornal julgamento,20.000000,0.000031,0.000326,0.649512
jornal nacional,22.000000,0.000035,0.000355,2.929162
jornal sobre,10.000000,0.000016,0.000174,0.600570
jornal tse,21.000000,0.000033,0.000340,0.052887
jornal hoje,11.000000,0.000017,0.000189,1.221257
jornal tempo,10.000000,0.000016,0.000174,2.434201
jornal noticias,34.000000,0.000053,0.000525,2.573063
jornal paulo,19.000000,0.000030,0.000311,2.631518
jornal desta,25.000000,0.000039,0.000398,2.674992
publica bolsonaro,47.000000,0.000074,0.000702,-0.299632
publica fez,13.000000,0.000020,0.000220,1.662229
publica brasil,46.000000,0.000072,0.000689,1.548447
publica contra,10.000000,0.000016,0.000174,0.422058
publica poder,11.000000,0.000017,0.000189,0.588369
publica expresidente,14.000000,0.000022,0.000236,-0.229754
publica tse,22.000000,0.000035,0.000355,0.041884
publica comunicacao,36.000000,0.000057,0.000553,2.468914
publica federal,10.000000,0.000016,0.000174,1.005807
publica anos,10.000000,0.000016,0.000174,0.063362
publica votos,12.000000,0.000019,0.000205,1.045571
publica fazer,17.000000,0.000027,0.000281,2.145165
publica judiciario,11.000000,0.000017,0.000189,2.513660
publica ataques,14.000000,0.000022,0.000236,2.381269
crime presidente,22.000000,0.000035,0.000355,0.508659
crime bolsonaro,67.000000,0.000105,0.000964,-0.284218
crime povo,11.000000,0.000017,0.000189,0.872211
crime contra,20.000000,0.000031,0.000326,0.776075
crime julgamento,15.000000,0.000024,0.000251,-0.034825
crime poder,39.000000,0.000061,0.000594,1.514905
crime expresidente,11.000000,0.000017,0.000189,-0.810047
crime lula,16.000000,0.000025,0.000266,0.489736
crime abuso,40.000000,0.000063,0.000608,1.860340
crime tse,13.000000,0.000020,0.000220,-0.823340
crime pode,17.000000,0.000027,0.000281,0.760029
crime tornar,15.000000,0.000024,0.000251,0.943154
crime inelegivel,14.000000,0.000022,0.000236,-0.633308
crime stf,11.000000,0.000017,0.000189,0.969341
crime ter,10.000000,0.000016,0.000174,1.027271
crime eleitoral,35.000000,0.000055,0.000539,0.611647
crime uso,10.000000,0.000016,0.000174,0.819101
crime politico,32.000000,0.000050,0.000497,1.393508
crime ser,19.000000,0.000030,0.000311,0.892023
crime vamos,12.000000,0.000019,0.000205,1.875513
crime cada,10.000000,0.000016,0.000174,2.082263
crime ha,16.000000,0.000025,0.000266,1.674514
crime indevido,10.000000,0.000016,0.000174,1.027271
crime corrupcao,50.000000,0.000079,0.000742,3.346988
abuso presidente,25.000000,0.000039,0.000398,-0.651057
abuso bolsonaro,102.000000,0.000160,0.001400,-1.151486
abuso julgamento,18.000000,0.000028,0.000296,-1.140052
abuso jair,16.000000,0.000025,0.000266,-1.533270
abuso politica,18.000000,0.000028,0.000296,-0.240263
abuso poder,1554.000000,0.002440,0.014680,3.912381
abuso expresidente,59.000000,0.000093,0.000860,-0.417954
abuso durante,16.000000,0.000025,0.000266,0.075797
abuso entao,13.000000,0.000020,0.000220,0.619610
abuso eleicoes,22.000000,0.000035,0.000355,-0.180243
abuso crime,40.000000,0.000063,0.000608,1.860340
abuso parte,11.000000,0.000017,0.000189,0.427288
abuso tse,18.000000,0.000028,0.000296,-1.785467
abuso podera,11.000000,0.000017,0.000189,0.466432
abuso inelegivel,60.000000,0.000094,0.000873,-0.465570
abuso comunicacao,97.000000,0.000152,0.001339,1.833427
abuso decisao,14.000000,0.000022,0.000236,-0.462890
abuso ter,10.000000,0.000016,0.000174,-0.260278
abuso embaixadores,100.000000,0.000157,0.001375,1.678756
abuso reuniao,93.000000,0.000146,0.001290,1.401965
abuso eleitoral,26.000000,0.000041,0.000413,-0.973154
abuso sempre,15.000000,0.000024,0.000251,0.710926
abuso uso,931.000000,0.001462,0.009544,4.065227
abuso politico,1336.000000,0.002098,0.012938,3.837659
abuso tribunal,12.000000,0.000019,0.000205,-1.305844
abuso afirmou,16.000000,0.000025,0.000266,0.431014
abuso anos,40.000000,0.000063,0.000608,-0.177023
abuso leia,10.000000,0.000016,0.000174,0.247368
abuso tambem,18.000000,0.000028,0.000296,0.000790
abuso fazer,11.000000,0.000017,0.000189,0.083167
abuso sistema,18.000000,0.000028,0.000296,-0.227547
abuso goncalves,18.000000,0.000028,0.000296,-0.101733
abuso indevido,882.000000,0.001385,0.009117,4.219329
abuso meios,887.000000,0.001393,0.009160,4.190550
abuso estrangeiros,38.000000,0.000060,0.000580,2.082087
abuso informacoes,11.000000,0.000017,0.000189,0.691573
abuso corrupcao,23.000000,0.000036,0.000369,1.282910
abuso ataques,11.000000,0.000017,0.000189,0.513427
abuso cargo,20.000000,0.000031,0.000326,1.466744
abuso votou,15.000000,0.000024,0.000251,0.500953
abuso placar,14.000000,0.000022,0.000236,0.045873
votaram bolsonaro,107.000000,0.000168,0.001460,0.288788
votaram contra,48.000000,0.000075,0.000716,1.756413
votaram julgamento,17.000000,0.000027,0.000281,0.195208
votaram jair,16.000000,0.000025,0.000266,-0.140852
votaram poder,29.000000,0.000046,0.000455,1.323508
votaram expresidente,46.000000,0.000072,0.000689,0.725568
votaram abuso,31.000000,0.000049,0.000483,1.710317
votaram ministro,24.000000,0.000038,0.000384,1.000845
votaram candidato,16.000000,0.000025,0.000266,2.374803
votaram inelegibilidade,69.000000,0.000108,0.000989,1.819734
votaram ministros,62.000000,0.000097,0.000899,2.378741
votaram uso,12.000000,0.000019,0.000205,1.106292
votaram politico,29.000000,0.000046,0.000455,1.399937
votaram nunes,17.000000,0.000027,0.000281,1.873516
votaram marques,21.000000,0.000033,0.000340,1.636182
votaram favor,62.000000,0.000097,0.000899,3.301905
votaram caso,13.000000,0.000020,0.000220,1.312015
votaram relator,61.000000,0.000096,0.000886,2.444362
votaram benedito,74.000000,0.000116,0.001053,2.748170
votaram goncalves,63.000000,0.000099,0.000912,2.543448
votaram raul,74.000000,0.000116,0.001053,3.332641
votaram araujo,71.000000,0.000111,0.001015,3.180985
votaram condenacao,105.000000,0.000165,0.001436,2.932735
votaram condenar,11.000000,0.000017,0.000189,2.332453
votaram andre,17.000000,0.000027,0.000281,2.110517
votaram braga,19.000000,0.000030,0.000311,2.482115
votaram azevedo,15.000000,0.000024,0.000251,2.389159
votaram netto,18.000000,0.000028,0.000296,2.443249
votaram votou,17.000000,0.000027,0.000281,2.018534
votaram floriano,61.000000,0.000096,0.000886,3.502436
voto presidente,78.000000,0.000122,0.001103,0.005316
voto bolsonaro,547.000000,0.000859,0.006064,0.046529
voto brasileiros,10.000000,0.000016,0.000174,0.005948
voto brasil,23.000000,0.000036,0.000369,-1.252841
voto todos,17.000000,0.000027,0.000281,-0.471349
voto nesta,47.000000,0.000074,0.000702,-0.007227
voto contra,86.000000,0.000135,0.001203,0.465680
voto julgamento,160.000000,0.000251,0.002083,0.563289
voto sera,51.000000,0.000080,0.000755,0.555437
voto moraes,70.000000,0.000110,0.001002,0.797999
voto vai,11.000000,0.000017,0.000189,-0.995858
voto pra,18.000000,0.000028,0.000296,0.118978
voto jair,133.000000,0.000209,0.001770,0.103030
voto processo,36.000000,0.000057,0.000553,0.456706
voto confira,11.000000,0.000017,0.000189,-0.075067
voto politica,12.000000,0.000019,0.000205,-1.127189
voto poder,13.000000,0.000020,0.000220,-1.352718
voto maior,10.000000,0.000016,0.000174,-0.406963
voto pix,10.000000,0.000016,0.000174,-0.749142
voto pl,11.000000,0.000017,0.000189,-1.574958
voto expresidente,205.000000,0.000322,0.002589,0.346058
voto lula,15.000000,0.000024,0.000251,-1.343813
voto apos,29.000000,0.000046,0.000455,-0.142243
voto durante,17.000000,0.000027,0.000281,-0.345040
voto sobre,24.000000,0.000038,0.000384,-0.689625
voto messias,16.000000,0.000025,0.000266,0.132139
voto antes,49.000000,0.000077,0.000729,1.492966
voto abuso,10.000000,0.000016,0.000174,-1.294965
voto agora,51.000000,0.000080,0.000755,0.565388
voto tse,294.000000,0.000462,0.003546,0.526280
voto podera,11.000000,0.000017,0.000189,-0.015029
voto dia,33.000000,0.000052,0.000511,0.039667
voto ministro,434.000000,0.000682,0.004969,2.021957
voto pode,44.000000,0.000069,0.000662,-0.058005
voto tornar,79.000000,0.000124,0.001116,0.835542
voto inelegivel,124.000000,0.000195,0.001664,-0.221094
voto video,13.000000,0.000020,0.000220,0.110963
voto disse,24.000000,0.000038,0.000384,0.064030
voto decisao,31.000000,0.000049,0.000483,-0.149421
voto hoje,24.000000,0.000038,0.000384,-0.164249
voto embaixadores,10.000000,0.000016,0.000174,-1.105290
voto reuniao,14.000000,0.000022,0.000236,-0.973038
voto eleitoral,62.000000,0.000097,0.000899,-0.585577
