"Date","Profile","Message","Number.of.Likes","Number.of.comments","Total.interactions","Impressions","Interactions.per.impression","Profile.ID","Post.ID","Link","X","Date_BR","Month","ID_month","total_interactions_month","mean_interactions_month","median_interactions_month","num_postagens_month","Interval_Week","ID_week","total_interactions_week","mean_interactions_week","median_interactions_week","num_postagens_week"
NA,"Jair M. Bolsonaro"," Sempre existirá alguém que não gosta de você ou que você não gosta, é impossível agradar a todos.  Agora, quando se trata de decidir os rumos de uma nação, é preciso ir além dessas questões. A disputa não é entre palavras duras e palavras doces, é entre caminhos bem distintos.- No caminho de Lula, 13 milhões de famílias recebiam em média R$ 190. Alguns chegavam a receber apenas R$ 80 e, para que fossem reféns, perdiam o benefício se conseguissem emprego. No caminho de Jair Bolsonaro, 20 milhões de famílias recebem no mínimo R$ 600 do Auxilio Brasil.- No caminho de Lula o crime cresceu e se fortaleceu. A legalização das drogas, que destroem famílias e que fazem pais e mães enterrarem seus filhos, é uma questão de tempo. No caminho de Bolsonaro, recorde de apreensão de drogas e prejuízos ao tráfico.- No caminho de Lula, bandidos são vítimas e policiais são demonizados. Quer soltar presos e tem apoio de Facções. No caminho de Bolsonaro, o Brasil está do lado daqueles que arriscam suas vidas para proteger a sociedade. Vítima é vítima e bandidos devem pagar pelos seus crimes.- No caminho de Lula, a violência só aumentou, colocando o Brasil no patamar de países em guerra civil, com 60 mil mortes anuais. No caminho de Jair Bolsonaro, a violência caiu drasticamente, com a maior redução de homicídios de toda a série histórica e o menor nível em 15 anos.- No caminho de Lula, ameaças à propriedade privada, violência e invasões de terras promovidas pelo MST. No caminho de Jair Bolsonaro, a paz reinou através da entrega histórica de mais de 420 mil títulos de propriedade e a ampliação da legítima defesa para o homem do campo.- Por fim, maior do que nossas palavras, são nossas ações. Com todos os defeitos, sempre estivemos ao lado da liberdade e da democracia. Nenhum opositor foi perseguido em meu governo. Pelo contrário, foram meus apoiadores que foram vítimas de perseguições e abusos.- Estou longe de ser perfeito. Na verdade, ninguém é. Se fosse, não seria necessário que Deus se fizesse homem para morrer por nós, já que não existiriam pecados. Mas tenho certeza que temos o melhor caminho para tornar realidade o sonho de sermos uma nação grande e próspera!",1523078,64308,1587386,NA,NA,324756395,18237989491121768,"https://www.instagram.com/p/CjT7RCFLTC_/",NA,NA,NA,NA,NA,NA,NA,NA,"NA até NA",NA,NA,NA,NA,NA
NA,"Jair M. Bolsonaro","-",58145,2769,60914,NA,NA,324756395,17974577995801224,"https://www.instagram.com/tv/CjT4izXoO0j/",NA,NA,NA,NA,NA,NA,NA,NA,"NA até NA",NA,NA,NA,NA,NA
NA,"Jair M. Bolsonaro","-",637690,28941,666631,NA,NA,324756395,17848501208834112,"https://www.instagram.com/tv/CjT0NPcITdW/",NA,NA,NA,NA,NA,NA,NA,NA,"NA até NA",NA,NA,NA,NA,NA
NA,"Jair M. Bolsonaro","-",171336,4377,175713,NA,NA,324756395,17925024326548712,"https://www.instagram.com/tv/CjTr9BAof35/",NA,NA,NA,NA,NA,NA,NA,NA,"NA até NA",NA,NA,NA,NA,NA
NA,"Jair M. Bolsonaro"," Diferenças sempre existirão, mas o que está em jogo neste momento é algo muito maior: o futuro do nosso Brasil. É hora de unirmos forças para proteger a liberdade e a dignidade do povo brasileiro e evitar que a quadrilha que assaltou e quase destruiu o país volte ao poder.- Agradeço ao Governador de Minas Gerais romeuzemaoficial , ao Governador do Rio de Janeiro claudiocastrorj e ao Governador de São Paulo rodrigogarciaoficial por decidirem se unir a nós contra a corrupção, o abandono e o desrespeito aos valores das familias brasileiras que representa o PT.- Tenham a certeza de que esse apoio se estende a todo brasileiro honesto, que segue as leis, ama a sua família e deseja viver num país cada vez mais seguro para seus filhos e netos. Um país livre das drogas, da criminalidade, da inversão de valores e dos ataques à fé de cada um.",2065910,73799,2139709,NA,NA,324756395,17856868994794976,"https://www.instagram.com/p/CjTq8IVvDMz/",NA,NA,NA,NA,NA,NA,NA,NA,"NA até NA",NA,NA,NA,NA,NA
NA,"Jair M. Bolsonaro"," Atual Governador de São Paulo, Rodrigo Garcia (PSDB), oficializa apoio à reeleição do Presidente Jair Bolsonaro e eleição do Eterno Ministro da Infraestrutura, tarcisiogdf .",2131833,80088,2211921,NA,NA,324756395,17944269536161856,"https://www.instagram.com/tv/CjTV_Gcp3jQ/",NA,NA,NA,NA,NA,NA,NA,NA,"NA até NA",NA,NA,NA,NA,NA
NA,"Jair M. Bolsonaro"," Governador reeleito no estado do Rio de Janeiro, Cláudio Castro, anuncia apoio ao Presidente Jair Bolsonaro no segundo turno.",1131320,37853,1169173,NA,NA,324756395,17979679342724748,"https://www.instagram.com/tv/CjTCGmaoiRI/",NA,NA,NA,NA,NA,NA,NA,NA,"NA até NA",NA,NA,NA,NA,NA
NA,"Jair M. Bolsonaro"," Anúncio de apoio do Governador Zema (NOVO/ Minas Gerais) à reeleição de Jair Bolsonaro.",2258476,123801,2382277,NA,NA,324756395,17980812691639080,"https://www.instagram.com/tv/CjSvQZPo2Pi/",NA,NA,NA,NA,NA,NA,NA,NA,"NA até NA",NA,NA,NA,NA,NA
NA,"Jair M. Bolsonaro"," Cerca de 35 milhões de litros de diesel importado da Rússia chegaram ao porto de Santos.- Outras operações de importação estão em progresso.- Novas cargas são esperadas para outubro, aumentando a competição e pressionando para a queda dos preços do combustível.- Evitamos desabastecimento primário e que os alimentos não deixem de chegar em todos os locais do país.",1742254,46770,1789024,NA,NA,324756395,18253983139116896,"https://www.instagram.com/p/CjSYAM4O83x/",NA,NA,NA,NA,NA,NA,NA,NA,"NA até NA",NA,NA,NA,NA,NA
NA,"Jair M. Bolsonaro"," Mantenham o foco! Um dos principais e mais difíceis objetivos foi alcançado ontem. Nós já temos o que é necessário para libertar o Brasil do autoritarismo, da chantagem e da injustiça que tanto nos idigna. A mudança mais profunda do país já começou! Não é o povo que deve temer.",3201368,233133,3434501,NA,NA,324756395,17936567696309150,"https://www.instagram.com/p/CjQoitrr5ux/",NA,NA,NA,NA,NA,NA,NA,NA,"NA até NA",NA,NA,NA,NA,NA
NA,"Jair M. Bolsonaro"," Contra tudo e contra todos, tivemos no 1° turno de 2022 uma votação mais expressiva do que aquela que tivemos em 2018. Foram quase 2 milhões de votos a mais! Também elegemos as maiores bancadas da Câmara e do Senado, o que era a nossa maior prioridade neste primeiro momento.- Elegemos governadores no 1° turno em 8 estados e elegeremos nossos aliados em outros 8 estados neste 2° turno. Esta é a maior vitória dos patriotas na história do Brasil: 60% do território brasileiro será governado por quem defende nossos valores e luta por um país mais livre.- Muita gente se deixou levar pelas mentiras propagadas pelos institutos de pesquisas, que saíram do 1° turno completamente desmoralizados. Erraram todas as previsões e já são os maiores derrotados desta eleição. Vencemos essa mentira e agora vamos vencer a eleição!- Esta disputa não decidirá apenas quem assumirá um cargo nos próximos quatro anos. Esta disputa decidirá nossa identidade, nossos valores e a forma como seremos vistos pelo mundo e pelo próprio Deus. Lutemos pela liberdade, pela honestidade, por nossos filhos e pelo Brasil.- Sabemos do tamanho da nossa responsabilidade e dos desafios que vamos enfrentar. Mas sabemos aonde queremos chegar e como chegaremos lá. Pela graça de Deus, nunca perdi uma eleição e sei que não será agora, quando a liberdade do Brasil inteiro depende de nós, que iremos perder.- Nossos adversários só se prepararam para uma corrida de 100 metros. Nós estamos prontos para uma maratona. Vamos lutar com confiança e com força cada vez maior, certos de que vamos prevalecer pela pátria, pela família, pela vida, pela liberdade e pela vontade de Deus! 🇧🇷",3821786,384730,4206516,NA,NA,324756395,17992338964508416,"https://www.instagram.com/p/CjPU4QEOH22/",NA,NA,NA,NA,NA,NA,NA,NA,"NA até NA",NA,NA,NA,NA,NA
NA,"Jair M. Bolsonaro"," O crime organizado apoia Lula, porque Lula representa os interesses deles. O brasileiro honesto e trabalhador está conosco, porque nós representamos os seus valores. Em 2018, eles venceram entre os criminosos, nós vencemos entre o povo de bem, que segue e respeita as leis.- O que está em jogo são caminhos claramente opostos e muito bem definidos. De um lado, o socialismo, a liberação do aborto, a vitimização de bandidos, a legalização das drogas, a relativização do crime, a demonização de policiais, a corrupção sistêmica e a destruição da família.- Do outro, a defesa da liberdade e da propriedade privada, o direito à legítima defesa, o combate às drogas e à violência, a proteção da vida desde a concepção, o livre mercado, a defesa da inocência das crianças e um governo honesto, que caminha ao lado do povo brasileiro.- Todos são livres para escolher por qual destes caminhos o país percorrerá, consciente de que as consequências de cada um já estão claras. Dito isso, tenho certeza de que o crime não voltará a controlar o nosso Brasil, porque temos o Brasil acima de tudo e DEUS ACIMA DE TODOS!",730934,29476,760410,NA,NA,324756395,17842594646861064,"https://www.instagram.com/p/CjMhMRSOk4x/",NA,NA,NA,NA,NA,NA,NA,NA,"NA até NA",NA,NA,NA,NA,NA
NA,"Jair M. Bolsonaro"," Obrigado, meu amigo Trump! Graças ao apoio do povo brasileiro e de nossa determinação em lutar pelos interesses do Brasil, hoje somos respeitados no mundo todo e contamos com o apoio de nações livres e prósperas e não mais de ditaduras socialistas, como no passado.- Vamos seguir trabalhando por um Brasil grande, forte e respeitado! Brasil acima de tudo! Deus acima de todos!",3251259,107939,3359198,NA,NA,324756395,17923617692568904,"https://www.instagram.com/p/CjMertZuUJo/",NA,NA,NA,NA,NA,NA,NA,NA,"NA até NA",NA,NA,NA,NA,NA
NA,"Jair M. Bolsonaro"," Israel também está com Bolsonaro. Agradeço ao ex-Premiê de Israel, b.netanyahu , pela amizade, apoio e reconhecimento. O Brasil seguirá junto com Israel na luta pela liberdade e pelos valores que fundaram nossa civilização. Que o bom Deus ilumine o povo brasileiro amanhã! 🇧🇷🇮🇱",1410821,24701,1435522,NA,NA,324756395,17936775662293180,"https://www.instagram.com/reel/CjMUB0nDQu-/",NA,NA,NA,NA,NA,NA,NA,NA,"NA até NA",NA,NA,NA,NA,NA
NA,"Jair M. Bolsonaro"," Os venezuelanos acompanharão com apreensão a eleição brasileira, pedindo a Deus para que o Brasil siga sendo um refúgio e uma esperança e também para que não voltemos nunca mais a eleger políticos que apoiam e financiam a ditadura que os massacra.- Obrigado, jguaido ! Lutaremos sempre por aquilo que vale mais do que as nossas próprias vidas: a liberdade. O Brasil seguirá sendo uma luz para os que sonham com um futuro mais livre na nossa América Latina e seguirá acolhendo nossos irmãos flagelados pelo socialismo.",940107,10295,950402,NA,NA,324756395,17902498367662366,"https://www.instagram.com/reel/CjMOaYPjxK9/",NA,NA,NA,NA,NA,NA,NA,NA,"NA até NA",NA,NA,NA,NA,NA
NA,"Jair M. Bolsonaro"," Live diária / PR Jair Bolsonaro (01/10/2022)",818229,22413,840642,NA,NA,324756395,18153173398267824,"https://www.instagram.com/tv/CjMKvSxowE0/",NA,NA,NA,NA,NA,NA,NA,NA,"NA até NA",NA,NA,NA,NA,NA
NA,"Jair M. Bolsonaro"," Joinville / Santa Catarina (01/10/2022)",1513035,40528,1553563,NA,NA,324756395,17993339857552804,"https://www.instagram.com/reel/CjMAEt3Daet/",NA,NA,NA,NA,NA,NA,NA,NA,"NA até NA",NA,NA,NA,NA,NA
NA,"Jair M. Bolsonaro"," Só quem ama a liberdade e quem já sentiu na pele a sua perda sabe a importância e o valor sagrado que ela tem. Obrigado, zoebmartinez ! Sob graça de Deus, o Brasil seguirá no caminho da prosperidade e da liberdade! 🇧🇷🤝🇨🇺",1029772,13390,1043162,NA,NA,324756395,17989324792575664,"https://www.instagram.com/reel/CjL7F84Dhnc/",NA,NA,NA,NA,NA,NA,NA,NA,"NA até NA",NA,NA,NA,NA,NA
NA,"Jair M. Bolsonaro"," ??? Kkkkkkkkkkkkkkk. ✌️✌️.",1440153,202930,1643083,NA,NA,324756395,17942312096350290,"https://www.instagram.com/reel/CjL3rZejXGP/",NA,NA,NA,NA,NA,NA,NA,NA,"NA até NA",NA,NA,NA,NA,NA
NA,"Jair M. Bolsonaro"," Uma das maiores atletas da história do esporte brasileiro, maurrenmaggi .- Grato pelas palavras, sinceridade e confiança! 🇧🇷🌷",1643794,42978,1686772,NA,NA,324756395,18322134559002504,"https://www.instagram.com/reel/CjLsqzpJ-hc/",NA,NA,NA,NA,NA,NA,NA,NA,"NA até NA",NA,NA,NA,NA,NA
NA,"Jair M. Bolsonaro"," São Paulo (01/10/2022) 🇧🇷👍🏻",999363,26483,1025846,NA,NA,324756395,17968124608889814,"https://www.instagram.com/reel/CjLgLnmj543/",NA,NA,NA,NA,NA,NA,NA,NA,"NA até NA",NA,NA,NA,NA,NA
NA,"Jair M. Bolsonaro"," O Embaixador e o povo já decretaran! Neste domingo, é 2️⃣2️⃣✅ para o Brasil seguir no caminho da liberdade e da prosperidade! Valeu, gusttavolima",2862208,101191,2963399,NA,NA,324756395,17962494352852376,"https://www.instagram.com/reel/CjK7akJj5GR/",NA,NA,NA,NA,NA,NA,NA,NA,"NA até NA",NA,NA,NA,NA,NA
NA,"Jair M. Bolsonaro"," Nada melhor do que um próprio morador para falar das obras da Transposição do São Francisco.",492155,14370,506525,NA,NA,324756395,17925378497550454,"https://www.instagram.com/reel/CjKtQg6DDLM/",NA,NA,NA,NA,NA,NA,NA,NA,"NA até NA",NA,NA,NA,NA,NA
NA,"Jair M. Bolsonaro"," América Latina com Bolsonaro pela liberdade. A senadora colombiana mariafernandacabal nos lembra que dia 02/10 escolheremos entre a liberdade e a escravidão, entre a prosperidade e a miséria. Temos uma grande responsabilidade em nossas mãos. Que Deus nos dê sabedoria para escolher.",441677,7175,448852,NA,NA,324756395,17947471049098194,"https://www.instagram.com/reel/CjJvp9SDS6r/",NA,NA,NA,NA,NA,NA,NA,NA,"NA até NA",NA,NA,NA,NA,NA
NA,"Jair M. Bolsonaro"," A globo não te mostra por livre e espontânea vontade, mas teve que deixar revelar!",53742,1435,55177,NA,NA,324756395,17966174362792324,"https://www.instagram.com/reel/CjJtXd4DftS/",NA,NA,NA,NA,NA,NA,NA,NA,"NA até NA",NA,NA,NA,NA,NA
NA,"Jair M. Bolsonaro","-",743044,18654,761698,NA,NA,324756395,17947284065210192,"https://www.instagram.com/p/CjJmYBJLAA9/",NA,NA,NA,NA,NA,NA,NA,NA,"NA até NA",NA,NA,NA,NA,NA
NA,"Jair M. Bolsonaro","-",521952,15357,537309,NA,NA,324756395,18213942352162964,"https://www.instagram.com/tv/CjJdYedovx0/",NA,NA,NA,NA,NA,NA,NA,NA,"NA até NA",NA,NA,NA,NA,NA
NA,"Jair M. Bolsonaro"," Poços de Caldas / Minas Gerais (30SET/2022)",606478,14739,621217,NA,NA,324756395,17924185862549288,"https://www.instagram.com/reel/CjJTq55j2IM/",NA,NA,NA,NA,NA,NA,NA,NA,"NA até NA",NA,NA,NA,NA,NA
NA,"Jair M. Bolsonaro","-",343659,5790,349449,NA,NA,324756395,18011928838460120,"https://www.instagram.com/p/CjJQeixvTTY/",NA,NA,NA,NA,NA,NA,NA,NA,"NA até NA",NA,NA,NA,NA,NA
NA,"Jair M. Bolsonaro"," Dupla matogrossoemathias - 🇧🇷 🎶🎶🎶",615648,13499,629147,NA,NA,324756395,17897437286679656,"https://www.instagram.com/reel/CjJJA6yjDYo/",NA,NA,NA,NA,NA,NA,NA,NA,"NA até NA",NA,NA,NA,NA,NA
NA,"Jair M. Bolsonaro"," 🏀- nenehilario_42 , nosso ídolo da NBA e da nossa seleção brasileira, obrigado pela consideração! - Nenê é 22, é Brasil!",802110,17203,819313,NA,NA,324756395,17970070483732204,"https://www.instagram.com/reel/CjI_VPuD2VF/",NA,NA,NA,NA,NA,NA,NA,NA,"NA até NA",NA,NA,NA,NA,NA
NA,"Jair M. Bolsonaro"," Ter esse tanto de linha auxiliar, além de atuais candidatos, e ainda se incomodar histericamente com um único presidenciavel que não está atacando o Governo mostra bem o que são: um bando de fracotes mimados covardes e intolerantes! Todos contra um e ainda pagam de oprimidos.- De toda forma, agradeço por terem rasgado a fantasia e se unido para tentar salvar o sistema podre que criaram e impedir que o povo brasileiro perceba que o Brasil só não crescia porque eles não queriam. Nós vamos derrubar todos de uma vez só e enfim transformar o nosso país!",1006404,44291,1050695,NA,NA,324756395,17969215792842768,"https://www.instagram.com/reel/CjI74ATjrr5/",NA,NA,NA,NA,NA,NA,NA,NA,"NA até NA",NA,NA,NA,NA,NA
NA,"Jair M. Bolsonaro","Kkkkkkkkkkkkkk! 👍.",2246828,164227,2411055,NA,NA,324756395,17874068639717760,"https://www.instagram.com/p/CjIyLA0LgRU/",NA,NA,NA,NA,NA,NA,NA,NA,"NA até NA",NA,NA,NA,NA,NA
NA,"Jair M. Bolsonaro","-",774630,25365,799995,NA,NA,324756395,18128770687305116,"https://www.instagram.com/p/CjIpk9oL8W3/",NA,NA,NA,NA,NA,NA,NA,NA,"NA até NA",NA,NA,NA,NA,NA
NA,"Jair M. Bolsonaro"," É compreensível a Rede Globo torcer e trabalhar pela volta do Ladrão. Quem é roubado é o povo, não ela, e quem fatura é ela, não o povo. Comigo, gastos com publicidade nesses veículos, que chegavam a bilhões, caíram drasticamente! A preocupação não é com democracia, é com $$$.",1480599,56708,1537307,NA,NA,324756395,18018598030441024,"https://www.instagram.com/reel/CjIkvXOjZdK/",NA,NA,NA,NA,NA,NA,NA,NA,"NA até NA",NA,NA,NA,NA,NA
NA,"Jair M. Bolsonaro"," Menos impostos:",1464001,37726,1501727,NA,NA,324756395,17924855684477984,"https://www.instagram.com/reel/CjIBi5Ejfi5/",NA,NA,NA,NA,NA,NA,NA,NA,"NA até NA",NA,NA,NA,NA,NA
NA,"Jair M. Bolsonaro"," Após exorcismo, Lula pede voto para Jair Bolsonaro 22. Kkkkkkkkkkkkkkkkkkkkkkk🇧🇷👍🏻",2145015,120153,2265168,NA,NA,324756395,17958562457020608,"https://www.instagram.com/p/CjHojpkO0fg/",NA,NA,NA,NA,NA,NA,NA,NA,"NA até NA",NA,NA,NA,NA,NA
NA,"Jair M. Bolsonaro","-",888330,34367,922697,NA,NA,324756395,18155784574267688,"https://www.instagram.com/tv/CjG6P2GIw6w/",NA,NA,NA,NA,NA,NA,NA,NA,"NA até NA",NA,NA,NA,NA,NA
NA,"Jair M. Bolsonaro"," Reeleição 🤝 Hexa.- Valeu, neymarjr !Brasil acima de tudo!Deus acima de todos!2️⃣2️⃣ ✅ ⚽🇧🇷",3560475,164422,3724897,NA,NA,324756395,17900883860663740,"https://www.instagram.com/reel/CjGsaq4j8CC/",NA,NA,NA,NA,NA,NA,NA,NA,"NA até NA",NA,NA,NA,NA,NA
NA,"Jair M. Bolsonaro","-",769555,17096,786651,NA,NA,324756395,17884081778672188,"https://www.instagram.com/reel/CjGo4hUDtVa/",NA,NA,NA,NA,NA,NA,NA,NA,"NA até NA",NA,NA,NA,NA,NA
NA,"Jair M. Bolsonaro","-",247130,4157,251287,NA,NA,324756395,17960020456997328,"https://www.instagram.com/p/CjGIsFDr7Sz/",NA,NA,NA,NA,NA,NA,NA,NA,"NA até NA",NA,NA,NA,NA,NA
