Number of pairs,546387.000000
Number of unique pairs,11663
Average pair frequency,46.847895
Pair entropy,8.507256

Pair,Frequency,Proportion,Entropy Term,Mutual Information
momento seis,18.000000,0.000033,0.000340,2.081154
momento vacinacao,21.000000,0.000038,0.000391,0.462535
momento busca,10.000000,0.000018,0.000200,0.478669
momento policia,12.000000,0.000022,0.000236,0.120173
momento pf,37.000000,0.000068,0.000650,1.021601
momento agentes,11.000000,0.000020,0.000218,2.245738
momento vacina,24.000000,0.000044,0.000441,1.195647
momento buscas,16.000000,0.000029,0.000306,1.771688
momento adulteracao,10.000000,0.000018,0.000200,1.908724
marco lula,12.000000,0.000022,0.000236,0.398036
marco bolsonaro,26.000000,0.000048,0.000474,-0.811912
marco governo,17.000000,0.000031,0.000323,1.035356
marco expresidente,11.000000,0.000020,0.000218,-0.386104
marco grupo,48.000000,0.000088,0.000821,3.017874
marco ano,24.000000,0.000044,0.000441,2.463431
marco rio,13.000000,0.000024,0.000253,1.549851
marco motivo,10.000000,0.000018,0.000200,2.401041
marco policia,13.000000,0.000024,0.000253,0.208514
marco suspeito,40.000000,0.000073,0.000697,3.560328
marco operacao,15.000000,0.000027,0.000288,0.348849
marco investiga,48.000000,0.000088,0.000821,2.840338
marco inserir,40.000000,0.000073,0.000697,3.703824
eua bolsonaro,88.000000,0.000161,0.001407,0.043457
eua presidente,10.000000,0.000018,0.000200,-0.084126
eua contra,11.000000,0.000020,0.000218,-0.386517
eua brasil,31.000000,0.000057,0.000555,0.918299
eua michelle,12.000000,0.000022,0.000236,0.773711
eua governo,20.000000,0.000037,0.000374,0.834003
eua prisao,18.000000,0.000033,0.000340,1.005248
eua sobre,14.000000,0.000026,0.000271,0.277803
eua disse,28.000000,0.000051,0.000506,1.869938
eua tambem,12.000000,0.000022,0.000236,0.350671
eua federal,20.000000,0.000037,0.000374,-0.039243
eua ser,10.000000,0.000018,0.000200,0.261670
eua expresidente,32.000000,0.000059,0.000571,0.317865
eua onde,16.000000,0.000029,0.000306,1.915808
eua diz,11.000000,0.000020,0.000218,0.924965
eua apos,11.000000,0.000020,0.000218,0.705105
eua parte,24.000000,0.000044,0.000441,2.224341
eua pode,24.000000,0.000044,0.000441,1.906330
eua anos,17.000000,0.000031,0.000323,1.013395
eua crime,10.000000,0.000018,0.000200,1.407271
eua ano,13.000000,0.000024,0.000253,1.486455
eua leia,12.000000,0.000022,0.000236,1.637095
eua noticias,11.000000,0.000020,0.000218,0.980479
eua casa,11.000000,0.000020,0.000218,0.058294
eua filha,11.000000,0.000020,0.000218,0.920155
eua caso,10.000000,0.000018,0.000200,0.817196
eua vacinacao,40.000000,0.000073,0.000697,0.751319
eua policia,22.000000,0.000040,0.000407,0.370736
eua dados,14.000000,0.000026,0.000271,0.373907
eua esquema,14.000000,0.000026,0.000271,1.873844
eua pf,23.000000,0.000042,0.000424,0.190605
eua vacina,45.000000,0.000082,0.000775,1.468684
eua fraude,14.000000,0.000026,0.000271,0.968177
eua cartao,32.000000,0.000059,0.000571,1.487976
eua falsos,11.000000,0.000020,0.000218,0.589733
eua cid,10.000000,0.000018,0.000200,-0.190066
eua adulteracao,25.000000,0.000046,0.000457,2.469442
eua falsificacao,13.000000,0.000024,0.000253,1.571518
faz lula,10.000000,0.000018,0.000200,-0.824759
faz bolsonaro,440.000000,0.000805,0.005737,0.976293
faz jair,98.000000,0.000179,0.001547,0.903568
faz agora,22.000000,0.000040,0.000407,0.971860
faz presidente,14.000000,0.000026,0.000271,-0.424256
faz voce,11.000000,0.000020,0.000218,1.004186
faz contra,23.000000,0.000042,0.000424,-0.325520
faz dia,13.000000,0.000024,0.000253,0.010917
faz brasil,18.000000,0.000033,0.000340,-0.301918
faz michelle,14.000000,0.000026,0.000271,0.251260
faz preso,10.000000,0.000018,0.000200,-0.203333
faz sobre,23.000000,0.000042,0.000424,0.097638
faz tudo,17.000000,0.000031,0.000323,1.186822
faz expresidente,116.000000,0.000212,0.001796,0.929117
faz nesta,36.000000,0.000066,0.000634,0.978064
faz brasilia,21.000000,0.000038,0.000391,0.537929
faz parte,103.000000,0.000189,0.001617,3.004415
faz pode,10.000000,0.000018,0.000200,0.354259
faz desta,101.000000,0.000185,0.001589,2.524166
faz casa,487.000000,0.000891,0.006260,3.172061
faz manha,110.000000,0.000201,0.001713,2.687100
faz busca,114.000000,0.000209,0.001768,1.880109
faz policia,21.000000,0.000038,0.000391,-0.352386
faz dados,10.000000,0.000018,0.000200,-0.639167
faz associacao,13.000000,0.000024,0.000253,1.467860
faz pf,23.000000,0.000042,0.000424,-0.485997
faz coronel,10.000000,0.000018,0.000200,1.068861
faz mauro,24.000000,0.000044,0.000441,0.178197
faz quartafeira,103.000000,0.000189,0.001617,2.037868
faz prende,188.000000,0.000344,0.002744,4.125635
faz operacao,120.000000,0.000220,0.001850,1.387817
faz investiga,29.000000,0.000053,0.000522,1.295959
faz buscas,435.000000,0.000796,0.005681,4.042272
faz apreensao,85.000000,0.000156,0.001364,1.606259
faz exajudante,108.000000,0.000198,0.001686,2.216866
faz venire,43.000000,0.000079,0.000744,1.921121
faz insercao,10.000000,0.000018,0.000200,0.579469
mundo bolsonaro,87.000000,0.000159,0.001392,0.112393
mundo jair,20.000000,0.000037,0.000374,0.071299
mundo agora,12.000000,0.000022,0.000236,1.122690
mundo presidente,18.000000,0.000033,0.000340,0.584025
mundo brasil,18.000000,0.000033,0.000340,0.455048
mundo so,10.000000,0.000018,0.000200,1.059520
mundo ter,24.000000,0.000044,0.000441,1.656305
mundo ser,49.000000,0.000090,0.000836,1.931270
mundo vai,11.000000,0.000020,0.000218,0.856843
mundo todos,47.000000,0.000086,0.000805,2.448940
mundo todo,16.000000,0.000029,0.000306,2.008752
mundo porque,46.000000,0.000084,0.000790,3.046883
mundo fato,23.000000,0.000042,0.000424,2.781653
mundo sido,21.000000,0.000038,0.000391,2.079850
desta ministro,14.000000,0.000026,0.000271,0.309186
desta bolsonaro,216.000000,0.000395,0.003098,0.305864
desta jair,178.000000,0.000326,0.002616,1.541451
desta presidente,10.000000,0.000018,0.000200,-0.719660
desta pl,20.000000,0.000037,0.000374,0.025472
desta contra,24.000000,0.000044,0.000441,-0.241893
desta dia,14.000000,0.000026,0.000271,0.126092
desta news,13.000000,0.000024,0.000253,0.888826
desta prisao,19.000000,0.000035,0.000357,0.423781
desta sobre,26.000000,0.000048,0.000474,0.261308
desta ter,18.000000,0.000033,0.000340,0.652724
desta tambem,37.000000,0.000068,0.000650,0.841148
desta federal,68.000000,0.000124,0.001119,0.548998
desta sao,10.000000,0.000018,0.000200,-0.465192
desta expresidente,193.000000,0.000353,0.002808,1.479285
desta supremo,12.000000,0.000022,0.000236,0.574117
desta celular,51.000000,0.000093,0.000866,2.056925
desta segundo,15.000000,0.000027,0.000288,0.420000
desta brasilia,34.000000,0.000062,0.000603,1.060835
desta grupo,15.000000,0.000027,0.000288,0.855318
desta vez,39.000000,0.000071,0.000681,2.433076
desta apos,18.000000,0.000033,0.000340,0.562047
desta maio,36.000000,0.000066,0.000634,2.226779
desta durante,47.000000,0.000086,0.000805,1.701053
desta alvo,12.000000,0.000022,0.000236,0.448401
desta investigacoes,10.000000,0.000018,0.000200,1.097952
desta noticias,14.000000,0.000026,0.000271,0.586107
desta casa,120.000000,0.000220,0.001850,1.812356
desta manha,12.000000,0.000022,0.000236,0.512594
desta caso,14.000000,0.000026,0.000271,0.518134
desta vacinacao,17.000000,0.000031,0.000323,-0.739881
desta busca,60.000000,0.000110,0.001001,1.279322
desta joias,12.000000,0.000022,0.000236,1.539785
desta policia,74.000000,0.000135,0.001206,0.948224
desta suspeito,15.000000,0.000027,0.000288,1.580093
desta pf,51.000000,0.000093,0.000866,0.351402
desta coronel,11.000000,0.000020,0.000218,1.205239
desta agentes,30.000000,0.000055,0.000539,2.257934
desta mauro,19.000000,0.000035,0.000357,-0.014350
desta ordens,13.000000,0.000024,0.000253,0.119186
desta prendeu,17.000000,0.000031,0.000323,1.854705
desta fraude,20.000000,0.000037,0.000374,0.689318
desta cartao,24.000000,0.000044,0.000441,0.564760
desta quartafeira,615.000000,0.001126,0.007642,3.865829
desta quarta,88.000000,0.000161,0.001407,3.349380
desta investigacao,21.000000,0.000038,0.000391,1.031078
desta operacao,108.000000,0.000198,0.001686,1.323524
desta investiga,15.000000,0.000027,0.000288,0.677781
desta buscas,11.000000,0.000020,0.000218,0.405888
desta apreensao,56.000000,0.000102,0.000941,1.230027
desta cid,14.000000,0.000026,0.000271,-0.489129
desta exajudante,24.000000,0.000044,0.000441,0.753856
desta venire,23.000000,0.000042,0.000424,1.336483
desta mandados,14.000000,0.000026,0.000271,0.532523
desta mandado,31.000000,0.000057,0.000555,1.985475
seis bolsonaro,38.000000,0.000070,0.000666,-1.182265
seis jair,61.000000,0.000112,0.001016,0.720105
seis pessoas,87.000000,0.000159,0.001392,2.500104
seis prisao,369.000000,0.000675,0.004930,3.639702
seis dias,20.000000,0.000037,0.000374,1.827089
seis tambem,11.000000,0.000020,0.000218,-0.122312
seis federal,17.000000,0.000031,0.000323,-0.587734
seis preventiva,341.000000,0.000624,0.004605,4.629209
seis dois,19.000000,0.000035,0.000357,1.773874
seis estao,10.000000,0.000018,0.000200,0.607848
seis expresidente,32.000000,0.000059,0.000571,-0.068106
seis nesta,13.000000,0.000024,0.000253,0.250125
seis brasilia,289.000000,0.000529,0.003991,3.450464
seis todo,53.000000,0.000097,0.000896,2.740119
seis hoje,34.000000,0.000062,0.000603,1.587787
seis anos,23.000000,0.000042,0.000424,0.929705
seis manha,40.000000,0.000073,0.000697,1.966130
seis rio,285.000000,0.000522,0.003943,3.887548
seis janeiro,62.000000,0.000113,0.001031,2.238777
seis busca,21.000000,0.000038,0.000391,0.479063
seis presos,57.000000,0.000104,0.000956,2.935874
seis policia,18.000000,0.000033,0.000340,-0.215906
seis barbosa,17.000000,0.000031,0.000323,1.695822
seis dados,15.000000,0.000027,0.000288,0.056928
seis pf,23.000000,0.000042,0.000424,-0.195367
seis coronel,23.000000,0.000042,0.000424,2.192401
seis mauro,79.000000,0.000145,0.001278,1.660222
seis ordens,25.000000,0.000046,0.000457,1.022675
seis operacao,46.000000,0.000084,0.000790,0.719597
seis celulares,56.000000,0.000102,0.000941,2.708620
seis apreensao,17.000000,0.000031,0.000323,0.287452
seis cid,42.000000,0.000077,0.000728,0.859047
seis exajudante,30.000000,0.000055,0.000539,1.226563
seis venire,21.000000,0.000038,0.000391,1.495074
seis tenentecoronel,43.000000,0.000079,0.000744,2.101149
seis mandados,289.000000,0.000529,0.003991,3.809455
trabalho lula,12.000000,0.000022,0.000236,0.531567
trabalho bolsonaro,16.000000,0.000029,0.000306,-1.163889
trabalho presidente,10.000000,0.000018,0.000200,0.413277
trabalho brasil,10.000000,0.000018,0.000200,0.284299
trabalho pais,14.000000,0.000026,0.000271,1.520879
trabalho anos,15.000000,0.000027,0.000288,1.385635
alvo bolsonaro,59.000000,0.000108,0.000986,-0.978495
alvo jair,37.000000,0.000068,0.000650,-0.016033
alvo preso,12.000000,0.000022,0.000236,0.033437
alvo prisao,154.000000,0.000282,0.002304,2.529676
alvo sobre,13.000000,0.000024,0.000253,-0.418458
alvo federal,201.000000,0.000368,0.002909,1.646176
alvo ser,10.000000,0.000018,0.000200,-0.360482
alvo expresidente,54.000000,0.000099,0.000911,0.218960
alvo nesta,76.000000,0.000139,0.001235,1.779727
alvo celular,16.000000,0.000029,0.000306,0.911069
alvo todos,25.000000,0.000046,0.000457,1.115151
alvo politica,10.000000,0.000018,0.000200,0.075780
alvo corrupcao,32.000000,0.000059,0.000571,1.993971
alvo apos,12.000000,0.000022,0.000236,0.169964
alvo deve,124.000000,0.000227,0.001904,3.409704
alvo desta,19.000000,0.000035,0.000357,0.907933
alvo seis,11.000000,0.000020,0.000218,0.610952
alvo investigacoes,15.000000,0.000027,0.000288,1.516799
alvo acao,19.000000,0.000035,0.000357,1.230999
alvo casa,17.000000,0.000031,0.000323,-0.128541
alvo manha,43.000000,0.000079,0.000744,1.802269
alvo vacinacao,11.000000,0.000020,0.000218,-1.161818
alvo busca,266.000000,0.000487,0.003713,2.781855
alvo policia,262.000000,0.000480,0.003665,2.225885
alvo policiais,17.000000,0.000031,0.000323,1.502200
alvo dados,20.000000,0.000037,0.000374,0.108429
alvo suspeita,23.000000,0.000042,0.000424,1.975685
alvo depoimento,132.000000,0.000242,0.002012,3.543541
alvo apura,21.000000,0.000038,0.000391,1.953355
alvo pf,219.000000,0.000401,0.003135,1.822029
alvo vacina,14.000000,0.000026,0.000271,-0.321074
alvo mauro,20.000000,0.000037,0.000374,0.050325
alvo fraude,32.000000,0.000059,0.000571,1.172703
alvo quartafeira,45.000000,0.000082,0.000775,1.264251
alvo quarta,22.000000,0.000040,0.000407,1.976467
alvo suposta,27.000000,0.000049,0.000490,1.996372
alvo investigacao,29.000000,0.000053,0.000522,1.367233
alvo operacao,275.000000,0.000503,0.003822,2.271545
alvo investiga,45.000000,0.000082,0.000775,1.789775
alvo cartoes,19.000000,0.000035,0.000357,1.221160
alvo buscas,32.000000,0.000059,0.000571,1.487110
alvo apreensao,254.000000,0.000465,0.003567,2.755391
alvo cid,15.000000,0.000027,0.000288,-0.406754
alvo adulteracao,13.000000,0.000024,0.000253,1.193363
alvo falsificacao,12.000000,0.000022,0.000236,0.869322
alvo venire,29.000000,0.000053,0.000522,1.581666
alvo mandados,52.000000,0.000095,0.000881,1.858091
alvo mandado,197.000000,0.000361,0.002858,3.848073
investigacoes bolsonaro,86.000000,0.000157,0.001378,0.230188
investigacoes jair,23.000000,0.000042,0.000424,0.340417
investigacoes pessoas,10.000000,0.000018,0.000200,0.932473
investigacoes contra,27.000000,0.000049,0.000490,0.721145
investigacoes governo,12.000000,0.000022,0.000236,0.532898
investigacoes sobre,46.000000,0.000084,0.000790,1.677108
investigacoes federal,33.000000,0.000060,0.000587,0.671252
investigacoes expresidente,53.000000,0.000097,0.000896,1.032141
investigacoes tribunal,13.000000,0.000024,0.000253,1.497067
investigacoes celular,13.000000,0.000024,0.000253,1.535303
investigacoes inquerito,31.000000,0.000057,0.000555,2.886353
investigacoes digitais,13.000000,0.000024,0.000253,2.359722
investigacoes vacinacao,39.000000,0.000071,0.000681,0.935722
investigacoes policia,33.000000,0.000060,0.000587,0.985922
investigacoes dados,38.000000,0.000070,0.000666,1.582156
investigacoes pf,40.000000,0.000073,0.000697,0.953710
investigacoes barros,12.000000,0.000022,0.000236,1.658506
investigacoes vacina,15.000000,0.000027,0.000288,0.579792
investigacoes dezembro,12.000000,0.000022,0.000236,1.857685
investigacoes fraude,13.000000,0.000024,0.000253,1.103790
investigacoes cartao,22.000000,0.000040,0.000407,1.323003
investigacoes operacao,11.000000,0.000020,0.000218,-0.115457
investigacoes milicias,14.000000,0.000026,0.000271,2.467732
investigacoes cartoes,12.000000,0.000022,0.000236,1.593501
investigacoes apreensao,14.000000,0.000026,0.000271,0.688988
inquerito ministro,22.000000,0.000040,0.000407,1.418170
inquerito bolsonaro,27.000000,0.000049,0.000490,-1.116579
inquerito sobre,28.000000,0.000051,0.000506,0.992414
inquerito federal,35.000000,0.000064,0.000619,0.541837
inquerito expresidente,29.000000,0.000053,0.000522,0.240889
inquerito supremo,132.000000,0.000242,0.002012,3.629011
inquerito tribunal,122.000000,0.000223,0.001877,3.547882
inquerito stf,69.000000,0.000126,0.001134,2.461298
inquerito alexandre,13.000000,0.000024,0.000253,1.116380
inquerito caso,10.000000,0.000018,0.000200,0.838660
inquerito digitais,226.000000,0.000414,0.003222,5.027052
inquerito vacinacao,10.000000,0.000018,0.000200,-0.613511
inquerito joias,10.000000,0.000018,0.000200,2.014462
inquerito policia,19.000000,0.000035,0.000357,0.245597
inquerito dados,10.000000,0.000018,0.000200,0.058899
inquerito esquema,12.000000,0.000022,0.000236,1.741158
inquerito apura,84.000000,0.000154,0.001350,3.983266
inquerito pf,21.000000,0.000038,0.000391,0.121097
inquerito vacina,12.000000,0.000022,0.000236,0.168392
inquerito fraude,10.000000,0.000018,0.000200,0.653169
inquerito operacao,10.000000,0.000018,0.000200,-0.399023
inquerito milicias,254.000000,0.000465,0.003567,5.177753
inquerito investiga,33.000000,0.000060,0.000587,2.123237
inquerito cartoes,12.000000,0.000022,0.000236,1.405245
inquerito apreensao,11.000000,0.000020,0.000218,0.259569
inquerito falsificacao,12.000000,0.000022,0.000236,1.512939
crime bolsonaro,108.000000,0.000198,0.001686,0.131756
crime jair,16.000000,0.000029,0.000306,-0.348704
crime contra,24.000000,0.000044,0.000441,0.277146
crime brasil,14.000000,0.000026,0.000271,0.006874
crime so,11.000000,0.000020,0.000218,0.957970
crime prisao,27.000000,0.000049,0.000490,1.294218
crime sobre,15.000000,0.000027,0.000288,0.230301
crime ter,11.000000,0.000020,0.000218,0.679287
crime federal,36.000000,0.000066,0.000634,0.432048
crime sao,13.000000,0.000024,0.000253,0.316211
crime ser,18.000000,0.000033,0.000340,0.732962
crime expresidente,10.000000,0.000018,0.000200,-0.961781
crime onde,12.000000,0.000022,0.000236,1.511631
crime pais,18.000000,0.000033,0.000340,1.158295
crime corrupcao,14.000000,0.000026,0.000271,1.672950
crime pra,10.000000,0.000018,0.000200,0.961447
crime pode,24.000000,0.000044,0.000441,1.789835
crime durante,12.000000,0.000022,0.000236,0.854852
crime anos,26.000000,0.000048,0.000474,1.321783
crime eua,13.000000,0.000024,0.000253,1.669635
crime caso,16.000000,0.000029,0.000306,1.170705
crime unidos,14.000000,0.000026,0.000271,1.216072
crime estados,15.000000,0.000027,0.000288,1.220028
crime sido,11.000000,0.000020,0.000218,1.236364
crime policia,17.000000,0.000031,0.000323,-0.003588
crime gabinete,13.000000,0.000024,0.000253,1.925649
crime dados,12.000000,0.000022,0.000236,0.103261
crime pf,14.000000,0.000026,0.000271,-0.422327
crime barros,12.000000,0.000022,0.000236,1.332290
crime vacina,17.000000,0.000031,0.000323,0.378739
crime cartao,18.000000,0.000033,0.000340,0.796117
crime investigacao,10.000000,0.000018,0.000200,0.808180
crime operacao,10.000000,0.000018,0.000200,-0.536983
crime falsificacao,16.000000,0.000029,0.000306,1.662662
partido bolsonaro,60.000000,0.000110,0.001001,-0.037595
partido jair,28.000000,0.000051,0.000506,0.629347
partido presidente,21.000000,0.000038,0.000391,0.959752
partido pl,51.000000,0.000093,0.000866,1.899040
partido contra,15.000000,0.000027,0.000288,0.225578
partido brasil,14.000000,0.000026,0.000271,0.425309
partido estado,13.000000,0.000024,0.000253,1.584608
partido sao,19.000000,0.000035,0.000357,1.114136
partido brasileiro,10.000000,0.000018,0.000200,1.895665
partido expresidente,32.000000,0.000059,0.000571,0.619805
partido brasilia,12.000000,0.000022,0.000236,0.956856
armas bolsonaro,85.000000,0.000156,0.001364,0.329158
armas jair,20.000000,0.000037,0.000374,0.311320
armas governo,15.000000,0.000027,0.000288,0.866707
armas federal,13.000000,0.000024,0.000253,-0.149640
armas ser,14.000000,0.000026,0.000271,0.918529
armas expresidente,20.000000,0.000037,0.000374,0.168247
armas diz,11.000000,0.000020,0.000218,1.245351
