Number of pairs,500350.000000
Number of unique pairs,14656
Average pair frequency,34.139602
Pair entropy,8.895257

Pair,Frequency,Proportion,Entropy Term,Mutual Information
r primeiro,21.000000,0.000042,0.000423,0.920317
r via,12.000000,0.000024,0.000255,0.960591
r federais,11.000000,0.000022,0.000236,0.967912
r sera,16.000000,0.000032,0.000331,0.392901
r fundo,20.000000,0.000040,0.000405,1.713825
r amazonia,10.000000,0.000020,0.000216,1.148171
r meio,18.000000,0.000036,0.000368,1.042811
r jornal,13.000000,0.000026,0.000274,1.025099
r acesso,10.000000,0.000020,0.000216,0.794049
r so,12.000000,0.000024,0.000255,0.153801
r salario,24.000000,0.000048,0.000477,1.752381
r minimo,23.000000,0.000046,0.000459,1.958670
r desoneracao,38.000000,0.000076,0.000720,2.642530
r combustiveis,25.000000,0.000050,0.000495,1.474160
r sendo,16.000000,0.000032,0.000331,0.949401
r ano,62.000000,0.000124,0.001115,1.929435
r dezembro,35.000000,0.000070,0.000669,1.873811
r gestao,12.000000,0.000024,0.000255,0.352145
r milhoes,143.000000,0.000286,0.002332,3.348749
r gas,18.000000,0.000036,0.000368,1.779380
r outras,13.000000,0.000026,0.000274,1.278067
r segundo,25.000000,0.000050,0.000495,0.881675
r tres,12.000000,0.000024,0.000255,0.414769
r acordo,14.000000,0.000028,0.000293,1.192016
r aumento,18.000000,0.000036,0.000368,1.815528
r congresso,54.000000,0.000108,0.000986,1.105148
r maior,35.000000,0.000070,0.000669,2.068923
r mundo,12.000000,0.000024,0.000255,0.952794
r bilhoes,393.000000,0.000785,0.005615,4.422465
r desde,32.000000,0.000064,0.000618,1.403566
r fonte,14.000000,0.000028,0.000293,1.222061
r chegou,38.000000,0.000076,0.000720,2.355679
r publicos,11.000000,0.000022,0.000236,1.057860
r gasolina,23.000000,0.000046,0.000459,1.628948
r preco,53.000000,0.000106,0.000970,2.768843
r mil,264.000000,0.000528,0.003982,3.835954
r jose,27.000000,0.000054,0.000530,1.907572
inicio governo,58.000000,0.000116,0.001051,1.492347
inicio brasil,10.000000,0.000020,0.000216,-0.047952
inicio presidente,24.000000,0.000048,0.000477,0.718624
inicio bolsonaro,38.000000,0.000076,0.000720,0.094335
inicio lula,24.000000,0.000048,0.000477,0.267680
inicio jair,20.000000,0.000040,0.000405,0.672439
inicio domingo,20.000000,0.000040,0.000405,1.934985
inicio medida,13.000000,0.000026,0.000274,2.026091
inicio processo,11.000000,0.000022,0.000236,2.447770
inicio apoiadores,12.000000,0.000024,0.000255,1.538612
inicio deste,19.000000,0.000038,0.000387,2.790547
inicio novo,13.000000,0.000026,0.000274,1.372780
inicio desta,12.000000,0.000024,0.000255,2.638012
inicio petista,10.000000,0.000020,0.000216,2.217065
inicio presidencia,28.000000,0.000056,0.000548,3.052638
inicio atual,26.000000,0.000052,0.000513,3.367265
inicio primeiro,12.000000,0.000024,0.000255,1.849125
inicio tarde,23.000000,0.000046,0.000459,3.137493
inicio mandato,28.000000,0.000056,0.000548,3.107813
inicio ano,13.000000,0.000026,0.000274,1.855674
inicio gestao,23.000000,0.000046,0.000459,2.491157
inicio vem,24.000000,0.000048,0.000477,3.600879
filho brasil,15.000000,0.000030,0.000312,0.421335
filho bolsonaro,134.000000,0.000268,0.002203,1.418410
filho lula,20.000000,0.000040,0.000405,0.149181
filho preso,26.000000,0.000052,0.000513,3.465612
filho expresidente,112.000000,0.000224,0.001881,2.770502
filho jair,92.000000,0.000184,0.001582,2.262317
filho pl,30.000000,0.000060,0.000583,1.871086
filho uniao,12.000000,0.000024,0.000255,2.068352
filho ministro,17.000000,0.000034,0.000350,1.401755
filho armas,15.000000,0.000030,0.000312,1.788479
filho sao,19.000000,0.000038,0.000387,1.658078
filho afirmou,14.000000,0.000028,0.000293,2.009701
filho tres,10.000000,0.000020,0.000216,1.784693
policia brasil,10.000000,0.000020,0.000216,-0.952344
policia bolsonaro,33.000000,0.000066,0.000635,-0.951136
policia tambem,31.000000,0.000062,0.000600,0.966626
policia lula,13.000000,0.000026,0.000274,-1.249817
policia pode,30.000000,0.000060,0.000583,1.929940
policia manifestantes,18.000000,0.000036,0.000368,1.190691
policia todos,10.000000,0.000020,0.000216,0.070877
policia dia,15.000000,0.000030,0.000312,0.440935
policia jair,29.000000,0.000058,0.000565,0.139610
policia federal,497.000000,0.000993,0.006868,3.354208
policia ministerio,11.000000,0.000022,0.000236,0.487604
policia apos,10.000000,0.000020,0.000216,-0.011687
policia sob,25.000000,0.000050,0.000495,2.574790
policia nacional,15.000000,0.000030,0.000312,0.283231
policia apoiadores,15.000000,0.000030,0.000312,0.857364
policia deste,13.000000,0.000026,0.000274,1.506665
policia armas,16.000000,0.000032,0.000331,0.884804
policia durante,12.000000,0.000024,0.000255,0.514863
policia sobre,11.000000,0.000022,0.000236,-0.089243
policia atos,25.000000,0.000050,0.000495,1.181938
policia seguranca,11.000000,0.000022,0.000236,0.557498
policia politica,10.000000,0.000020,0.000216,0.307014
policia dias,11.000000,0.000022,0.000236,0.618172
policia pessoas,13.000000,0.000026,0.000274,0.781851
policia brasilia,29.000000,0.000058,0.000565,0.916649
policia sao,15.000000,0.000030,0.000312,0.453475
policia civil,112.000000,0.000224,0.001881,4.008231
policia parte,11.000000,0.000022,0.000236,0.788228
policia diante,23.000000,0.000046,0.000459,2.714552
policia planalto,11.000000,0.000022,0.000236,0.445477
policia militar,211.000000,0.000422,0.003277,4.026538
policia df,41.000000,0.000082,0.000771,2.650084
policia tarde,20.000000,0.000040,0.000405,2.093339
policia justica,11.000000,0.000022,0.000236,0.620711
policia assim,13.000000,0.000026,0.000274,1.540267
policia bolsonaristas,13.000000,0.000026,0.000274,0.887492
policia todas,16.000000,0.000032,0.000331,1.681795
policia ministerios,20.000000,0.000040,0.000405,1.962097
policia governador,13.000000,0.000026,0.000274,1.374874
policia crime,12.000000,0.000024,0.000255,2.006441
policia palacio,13.000000,0.000026,0.000274,0.547815
policia gas,14.000000,0.000028,0.000293,2.112097
policia congresso,24.000000,0.000048,0.000477,0.878249
policia comando,27.000000,0.000054,0.000530,2.605470
policia esplanada,21.000000,0.000042,0.000423,2.112097
policia local,27.000000,0.000054,0.000530,2.728291
policia distrito,141.000000,0.000282,0.002304,3.610212
policia invadiram,13.000000,0.000026,0.000274,1.444303
relacao governo,36.000000,0.000072,0.000686,1.111270
relacao brasil,14.000000,0.000028,0.000293,0.384368
relacao bolsonaro,49.000000,0.000098,0.000904,0.444417
relacao lula,26.000000,0.000052,0.000513,0.443571
relacao valor,15.000000,0.000030,0.000312,2.646534
relacao jair,21.000000,0.000042,0.000423,0.817077
relacao nacional,11.000000,0.000022,0.000236,0.973316
relacao novo,10.000000,0.000020,0.000216,1.206263
relacao gestao,12.000000,0.000024,0.000255,1.936417
relacao congresso,12.000000,0.000024,0.000255,1.185343
secretario governo,93.000000,0.000186,0.001597,1.595538
secretario bolsonaro,46.000000,0.000092,0.000854,-0.083575
secretario ser,11.000000,0.000022,0.000236,0.369609
secretario junto,14.000000,0.000028,0.000293,2.760143
secretario federal,78.000000,0.000156,0.001367,2.037754
secretario ministerio,16.000000,0.000032,0.000331,1.397725
secretario apos,15.000000,0.000030,0.000312,0.929206
secretario nacional,66.000000,0.000132,0.001178,2.300263
secretario ministro,22.000000,0.000044,0.000441,1.226798
secretario publica,144.000000,0.000288,0.002346,3.918889
secretario moraes,14.000000,0.000028,0.000293,2.063690
secretario atos,10.000000,0.000020,0.000216,0.801075
secretario seguranca,258.000000,0.000516,0.003903,4.247990
secretario eua,21.000000,0.000042,0.000423,2.225757
secretario estado,26.000000,0.000052,0.000513,2.174879
secretario sao,16.000000,0.000032,0.000331,1.053441
secretario cultura,16.000000,0.000032,0.000331,2.801983
secretario sera,13.000000,0.000026,0.000274,1.304720
secretario df,79.000000,0.000158,0.001382,3.841387
secretario alexandre,14.000000,0.000028,0.000293,2.146212
secretario justica,46.000000,0.000092,0.000854,2.586885
secretario governador,17.000000,0.000034,0.000350,2.178566
secretario gestao,18.000000,0.000036,0.000368,1.877069
secretario afirmou,10.000000,0.000020,0.000216,1.240442
secretario saude,30.000000,0.000060,0.000583,2.690239
secretario aumento,10.000000,0.000020,0.000216,2.347201
secretario invasao,12.000000,0.000024,0.000255,1.962050
secretario executivo,25.000000,0.000050,0.000495,3.053937
secretario bolsonarista,11.000000,0.000022,0.000236,2.391678
secretario distrito,77.000000,0.000154,0.001351,3.540685
secretario exministro,51.000000,0.000102,0.000937,3.894042
secretario anderson,92.000000,0.000184,0.001582,4.498230
secretario torres,70.000000,0.000140,0.001242,4.025569
mulher governo,12.000000,0.000024,0.000255,0.012658
mulher presidente,11.000000,0.000022,0.000236,0.034314
mulher bolsonaro,18.000000,0.000036,0.000368,-0.557032
mulher tambem,11.000000,0.000022,0.000236,0.930775
mulher lula,21.000000,0.000042,0.000423,0.229997
mulher ministerio,11.000000,0.000022,0.000236,1.487844
mulher brasileira,11.000000,0.000022,0.000236,2.098441
mulher durante,11.000000,0.000022,0.000236,1.428092
mulher casa,10.000000,0.000020,0.000216,1.965592
mulher disse,11.000000,0.000022,0.000236,1.273044
mulher assim,13.000000,0.000026,0.000274,2.540507
mulher saude,15.000000,0.000030,0.000312,2.461904
mulher jose,10.000000,0.000020,0.000216,2.498592
patriotas brasil,23.000000,0.000046,0.000459,0.774262
patriotas bolsonaro,43.000000,0.000086,0.000805,0.207253
patriotas vamos,12.000000,0.000024,0.000255,2.149660
patriotas brasileira,15.000000,0.000030,0.000312,2.302052
patriotas estao,10.000000,0.000020,0.000216,1.461510
patriotas ainda,20.000000,0.000040,0.000405,1.734273
patriotas brasilia,11.000000,0.000022,0.000236,0.840945
patriotas plano,14.000000,0.000028,0.000293,3.060519
patriotas vez,14.000000,0.000028,0.000293,2.376791
patriotas congresso,11.000000,0.000022,0.000236,0.991788
patriotas senado,92.000000,0.000184,0.001582,4.789993
patriotas pois,15.000000,0.000030,0.000312,2.802008
forcas governo,18.000000,0.000036,0.000368,-0.257113
forcas brasil,40.000000,0.000080,0.000754,0.758954
forcas presidente,29.000000,0.000058,0.000565,0.328478
forcas bolsonaro,31.000000,0.000062,0.000600,-0.688653
forcas porque,10.000000,0.000020,0.000216,1.397180
forcas alem,12.000000,0.000024,0.000255,1.395473
forcas posse,15.000000,0.000030,0.000312,0.490008
forcas lula,18.000000,0.000036,0.000368,-0.599390
forcas federal,38.000000,0.000076,0.000720,1.108208
forcas ministerio,31.000000,0.000062,0.000600,1.848699
forcas luiz,12.000000,0.000024,0.000255,0.894439
forcas nacional,10.000000,0.000020,0.000216,0.202769
forcas povo,18.000000,0.000036,0.000368,1.260116
forcas novo,12.000000,0.000024,0.000255,0.713349
forcas atos,11.000000,0.000022,0.000236,0.685962
forcas seguranca,107.000000,0.000214,0.001807,3.157435
forcas fazer,13.000000,0.000026,0.000274,1.492715
forcas poder,16.000000,0.000032,0.000331,1.553132
forcas estao,55.000000,0.000110,0.001002,2.597565
forcas frente,15.000000,0.000030,0.000312,1.632106
forcas brasilia,23.000000,0.000046,0.000459,1.009851
forcas sao,10.000000,0.000020,0.000216,0.373013
forcas sociedade,11.000000,0.000022,0.000236,2.178343
forcas todo,13.000000,0.000026,0.000274,1.634959
forcas pais,14.000000,0.000028,0.000293,0.800232
forcas golpe,15.000000,0.000030,0.000312,2.112534
forcas df,14.000000,0.000028,0.000293,1.900573
forcas melhor,15.000000,0.000030,0.000312,2.440262
forcas congresso,13.000000,0.000026,0.000274,0.590149
forcas policia,28.000000,0.000056,0.000548,2.130008
forcas armadas,386.000000,0.000771,0.005529,5.585462
forcas historia,20.000000,0.000040,0.000405,2.590956
forcas distrito,20.000000,0.000040,0.000405,1.982188
forcas nada,10.000000,0.000020,0.000216,1.843741
forcas policiais,49.000000,0.000098,0.000904,3.637979
armadas governo,11.000000,0.000022,0.000236,-0.242772
armadas brasil,42.000000,0.000084,0.000788,1.314562
armadas presidente,27.000000,0.000054,0.000530,0.763837
armadas bolsonaro,39.000000,0.000078,0.000737,0.047739
armadas porque,10.000000,0.000020,0.000216,1.903997
armadas posse,14.000000,0.000028,0.000293,0.927833
armadas lula,18.000000,0.000036,0.000368,-0.092573
armadas jair,10.000000,0.000020,0.000216,-0.093279
armadas federal,19.000000,0.000038,0.000387,0.921878
armadas povo,20.000000,0.000040,0.000405,1.872294
armadas novo,11.000000,0.000022,0.000236,1.133155
armadas vai,26.000000,0.000052,0.000513,1.861982
armadas fazer,11.000000,0.000022,0.000236,1.832479
armadas poder,15.000000,0.000030,0.000312,1.995411
armadas estao,36.000000,0.000072,0.000686,2.680569
armadas sao,10.000000,0.000020,0.000216,0.879831
armadas todo,14.000000,0.000028,0.000293,2.215884
armadas golpe,16.000000,0.000032,0.000331,2.683890
armadas eleicoes,11.000000,0.000022,0.000236,1.825071
armadas policia,18.000000,0.000036,0.000368,2.194993
armadas historia,20.000000,0.000040,0.000405,3.097773
armadas militares,12.000000,0.000024,0.000255,2.404224
comando governo,27.000000,0.000054,0.000530,0.660182
comando presidente,17.000000,0.000034,0.000350,0.306226
comando bolsonaro,23.000000,0.000046,0.000459,-0.475316
comando alem,13.000000,0.000026,0.000274,1.987346
comando lula,28.000000,0.000056,0.000548,0.354273
comando pode,25.000000,0.000050,0.000495,2.584452
comando tudo,42.000000,0.000084,0.000788,3.010974
comando agora,10.000000,0.000020,0.000216,1.072225
comando nesta,10.000000,0.000020,0.000216,1.507947
comando expresidente,13.000000,0.000026,0.000274,0.485572
comando ministerio,20.000000,0.000040,0.000405,1.922275
comando exercito,38.000000,0.000076,0.000720,3.216572
comando sigilo,19.000000,0.000038,0.000387,2.457285
comando moraes,23.000000,0.000046,0.000459,2.861534
comando atos,10.000000,0.000020,0.000216,1.102482
comando republica,11.000000,0.000022,0.000236,1.644283
comando pais,12.000000,0.000024,0.000255,1.157912
comando antidemocraticos,10.000000,0.000020,0.000216,2.527422
comando militar,53.000000,0.000106,0.000970,3.481806
comando forca,26.000000,0.000052,0.000513,3.174410
pra governo,10.000000,0.000020,0.000216,-1.120841
pra brasil,65.000000,0.000130,0.001163,0.968520
pra presidente,17.000000,0.000034,0.000350,-0.481546
pra bolsonaro,136.000000,0.000272,0.002232,0.514073
pra lula,121.000000,0.000242,0.002014,1.030087
pra ser,27.000000,0.000054,0.000530,0.781186
pra preso,11.000000,0.000022,0.000236,1.686259
pra general,46.000000,0.000092,0.000854,2.869340
pra tudo,14.000000,0.000028,0.000293,1.124590
pra todos,15.000000,0.000030,0.000312,0.525404
pra agora,32.000000,0.000064,0.000618,1.447604
pra dia,30.000000,0.000060,0.000583,1.183145
pra dentro,20.000000,0.000040,0.000405,2.494441
pra jair,14.000000,0.000028,0.000293,-0.539566
pra povo,17.000000,0.000034,0.000350,0.927016
pra voces,16.000000,0.000032,0.000331,2.280006
pra fazer,16.000000,0.000032,0.000331,1.424413
pra toda,10.000000,0.000020,0.000216,1.646318
pra ainda,11.000000,0.000022,0.000236,0.291801
pra frente,16.000000,0.000032,0.000331,1.420702
pra casa,17.000000,0.000034,0.000350,1.545043
pra brasilia,16.000000,0.000032,0.000331,0.371004
pra pais,13.000000,0.000026,0.000274,0.450182
pra primeiro,10.000000,0.000020,0.000216,0.811474
pra golpe,21.000000,0.000042,0.000423,2.173064
pra so,21.000000,0.000042,0.000423,1.346510
pra vao,13.000000,0.000026,0.000274,1.969926
pra antes,19.000000,0.000038,0.000387,1.534983
pra bolsonaristas,10.000000,0.000020,0.000216,0.674190
pra video,14.000000,0.000028,0.000293,1.279791
pra forma,18.000000,0.000036,0.000368,1.809031
pra deixar,10.000000,0.000020,0.000216,1.930705
pra la,11.000000,0.000022,0.000236,1.865307
pra ver,20.000000,0.000040,0.000405,2.300625
pra gente,25.000000,0.000050,0.000495,2.227198
pra voce,13.000000,0.000026,0.000274,1.601999
pra mundo,18.000000,0.000036,0.000368,1.991353
pra outro,12.000000,0.000024,0.000255,2.106469
pra populacao,26.000000,0.000052,0.000513,2.621830
passado governo,15.000000,0.000030,0.000312,0.278104
passado brasil,11.000000,0.000022,0.000236,0.185509
passado bolsonaro,43.000000,0.000086,0.000805,0.356099
passado lula,15.000000,0.000030,0.000312,-0.064173
passado jair,14.000000,0.000028,0.000293,0.453914
passado diante,26.000000,0.000052,0.000513,3.879697
passado forma,25.000000,0.000050,0.000495,3.131016
passado chegou,11.000000,0.000022,0.000236,2.742562
gente governo,22.000000,0.000044,0.000441,0.105014
gente brasil,20.000000,0.000040,0.000405,0.227264
gente presidente,17.000000,0.000034,0.000350,-0.044148
gente bolsonaro,56.000000,0.000112,0.001018,0.064168
gente lula,17.000000,0.000034,0.000350,-0.495092
gente ser,27.000000,0.000054,0.000530,1.218584
gente todos,12.000000,0.000024,0.000255,0.739659
gente dentro,10.000000,0.000020,0.000216,2.238692
gente jair,12.000000,0.000024,0.000255,-0.256319
gente supremo,10.000000,0.000020,0.000216,1.081157
gente deus,17.000000,0.000034,0.000350,2.471574
gente vamos,17.000000,0.000034,0.000350,2.090730
gente ministro,10.000000,0.000020,0.000216,0.389373
gente quer,11.000000,0.000022,0.000236,2.086871
gente vai,33.000000,0.000066,0.000635,1.755032
gente fazer,10.000000,0.000020,0.000216,1.391807
gente ainda,11.000000,0.000022,0.000236,0.729200
gente disse,12.000000,0.000024,0.000255,0.846275
gente pais,19.000000,0.000038,0.000387,1.267070
gente ter,20.000000,0.000040,0.000405,1.716087
gente so,14.000000,0.000028,0.000293,1.378443
gente sempre,10.000000,0.000020,0.000216,1.663509
gente nunca,12.000000,0.000024,0.000255,2.052845
gente congresso,25.000000,0.000050,0.000495,1.405532
campanha governo,11.000000,0.000022,0.000236,-0.364989
campanha presidente,41.000000,0.000082,0.000771,1.059354
campanha bolsonaro,57.000000,0.000114,0.001034,0.305011
campanha posse,10.000000,0.000020,0.000216,0.469143
campanha lula,99.000000,0.000198,0.001687,1.489958
campanha dia,10.000000,0.000020,0.000216,0.745074
campanha jair,17.000000,0.000034,0.000350,0.315131
campanha contra,12.000000,0.000024,0.000255,0.931037
campanha luiz,14.000000,0.000028,0.000293,1.433190
campanha inacio,14.000000,0.000028,0.000293,1.501919
campanha decreto,20.000000,0.000040,0.000405,1.835928
campanha politica,26.000000,0.000052,0.000513,1.972130
campanha estado,17.000000,0.000034,0.000350,1.924172
campanha petista,26.000000,0.000052,0.000513,2.977788
campanha sigilos,14.000000,0.000028,0.000293,2.688909
campanha combustiveis,13.000000,0.000026,0.000274,2.113869
campanha eleitoral,86.000000,0.000172,0.001490,4.255479
campanha segundo,10.000000,0.000020,0.000216,1.259020
campanha populacao,11.000000,0.000022,0.000236,2.422171
campanha preco,26.000000,0.000052,0.000513,3.350283
voce governo,11.000000,0.000022,0.000236,-0.559406
voce brasil,32.000000,0.000064,0.000618,0.725994
voce bolsonaro,73.000000,0.000146,0.001289,0.358003
voce tambem,13.000000,0.000026,0.000274,0.612776
voce lula,22.000000,0.000044,0.000441,-0.208536
voce pode,47.000000,0.000094,0.000871,2.894078
voce ser,11.000000,0.000022,0.000236,0.349369
voce tudo,27.000000,0.000054,0.000530,2.247495
voce tv,18.000000,0.000036,0.000368,2.923993
voce agora,22.000000,0.000044,0.000441,1.539036
voce aqui,24.000000,0.000048,0.000477,2.842998
voce jair,23.000000,0.000046,0.000459,0.422996
voce quer,25.000000,0.000050,0.000495,2.936579
voce vai,38.000000,0.000076,0.000720,1.924838
voce fazer,20.000000,0.000040,0.000405,2.113682
voce momento,18.000000,0.000036,0.000368,2.402696
voce tarde,13.000000,0.000026,0.000274,2.177744
voce antes,14.000000,0.000028,0.000293,1.695726
voce precisa,29.000000,0.000058,0.000565,3.355523
voce ver,12.000000,0.000024,0.000255,2.255925
voce mundo,10.000000,0.000020,0.000216,1.869691
voce militares,19.000000,0.000038,0.000387,2.547122
ultimos governo,20.000000,0.000040,0.000405,0.441168
ultimos brasil,10.000000,0.000020,0.000216,-0.034420
ultimos bolsonaro,34.000000,0.000068,0.000652,-0.003359
ultimos anos,228.000000,0.000456,0.003506,4.004676
ultimos expresidente,10.000000,0.000020,0.000216,0.304298
ultimos familia,15.000000,0.000030,0.000312,2.455915
ultimos empresa,12.000000,0.000024,0.000255,2.940015
ultimos dias,82.000000,0.000164,0.001428,3.544920
ultimos quatro,87.000000,0.000174,0.001505,4.473342
ultimos dois,15.000000,0.000030,0.000312,2.634202
forca governo,14.000000,0.000028,0.000293,-0.226751
forca brasil,14.000000,0.000028,0.000293,-0.009192
forca presidente,24.000000,0.000048,0.000477,0.420912
forca bolsonaro,18.000000,0.000036,0.000368,-0.950592
forca lula,22.000000,0.000044,0.000441,-0.117043
forca manifestantes,17.000000,0.000034,0.000350,1.740213
forca anos,11.000000,0.000022,0.000236,0.661981
forca segundafeira,14.000000,0.000028,0.000293,2.139906
forca expresidente,12.000000,0.000024,0.000255,0.175375
forca federal,23.000000,0.000046,0.000459,0.887792
forca contra,22.000000,0.000044,0.000441,1.434249
forca brasileira,34.000000,0.000068,0.000652,2.833346
forca nacional,142.000000,0.000284,0.002318,3.137687
forca sigilo,10.000000,0.000020,0.000216,1.585277
forca lei,38.000000,0.000076,0.000720,3.024159
forca vai,38.000000,0.000076,0.000720,2.016330
forca seguranca,25.000000,0.000050,0.000495,1.985158
forca politica,15.000000,0.000030,0.000312,1.319160
forca brasilia,20.000000,0.000040,0.000405,1.151765
forca disse,11.000000,0.000022,0.000236,0.879483
forca sao,18.000000,0.000036,0.000368,1.242476
forca ter,30.000000,0.000060,0.000583,2.241771
forca militar,11.000000,0.000022,0.000236,1.679255
forca so,11.000000,0.000022,0.000236,1.257501
forca assim,14.000000,0.000028,0.000293,2.221055
forca bolsonaristas,10.000000,0.000020,0.000216,1.231808
forca ministerios,21.000000,0.000042,0.000423,2.617567
forca caso,14.000000,0.000028,0.000293,2.192684
forca congresso,13.000000,0.000026,0.000274,0.871825
forca forcas,22.000000,0.000044,0.000441,2.495526
forca armadas,23.000000,0.000046,0.000459,3.046795
forca esplanada,27.000000,0.000054,0.000530,2.970091
forca executivo,12.000000,0.000024,0.000255,2.391220
forca distrito,10.000000,0.000020,0.000216,1.570717
terroristas brasil,40.000000,0.000080,0.000754,0.847062
terroristas presidente,13.000000,0.000026,0.000274,-0.385761
terroristas bolsonaro,95.000000,0.000190,0.001627,0.519344
terroristas tambem,13.000000,0.000026,0.000274,0.510700
terroristas ser,10.000000,0.000020,0.000216,0.151983
terroristas manifestantes,12.000000,0.000024,0.000255,1.198337
terroristas direito,14.000000,0.000028,0.000293,2.236787
terroristas redes,12.000000,0.000024,0.000255,1.232807
terroristas sociais,10.000000,0.000020,0.000216,0.965135
terroristas expresidente,41.000000,0.000082,0.000771,1.210472
terroristas jair,38.000000,0.000076,0.000720,0.823011
terroristas supremo,10.000000,0.000020,0.000216,1.007808
terroristas federal,17.000000,0.000034,0.000350,0.391942
terroristas contra,17.000000,0.000034,0.000350,0.982851
terroristas democracia,11.000000,0.000022,0.000236,1.089586
terroristas hoje,28.000000,0.000056,0.000548,2.069733
terroristas neste,20.000000,0.000040,0.000405,1.756032
terroristas domingo,37.000000,0.000074,0.000703,2.058890
terroristas nacional,16.000000,0.000032,0.000331,0.760880
terroristas apoiadores,40.000000,0.000080,0.000754,2.251304
terroristas deste,14.000000,0.000028,0.000293,1.993884
terroristas atos,11.000000,0.000022,0.000236,0.774069
terroristas estao,21.000000,0.000042,0.000423,1.722862
terroristas estado,21.000000,0.000042,0.000423,1.838988
terroristas brasilia,129.000000,0.000258,0.002130,2.822276
terroristas tarde,16.000000,0.000032,0.000331,2.283307
terroristas bolsonaristas,78.000000,0.000156,0.001367,3.092363
terroristas politico,12.000000,0.000024,0.000255,1.900684
terroristas podem,32.000000,0.000064,0.000618,3.394189
terroristas tres,18.000000,0.000036,0.000368,1.817377
terroristas congresso,36.000000,0.000072,0.000686,1.696826
terroristas policia,11.000000,0.000022,0.000236,1.283806
terroristas forca,10.000000,0.000020,0.000216,1.795176
terroristas poderes,17.000000,0.000034,0.000350,2.035132
terroristas distrito,13.000000,0.000026,0.000274,1.639513
terroristas golpistas,32.000000,0.000064,0.000618,2.791426
terroristas invadiram,32.000000,0.000064,0.000618,2.758200
terroristas predios,17.000000,0.000034,0.000350,2.586573
flavio governo,18.000000,0.000036,0.000368,0.094840
flavio bolsonaro,56.000000,0.000112,0.001018,0.254665
flavio tambem,11.000000,0.000022,0.000236,0.607491
flavio lula,15.000000,0.000030,0.000312,-0.429759
flavio redes,13.000000,0.000026,0.000274,1.576696
flavio twitter,12.000000,0.000024,0.000255,2.198368
flavio nesta,17.000000,0.000034,0.000350,1.878698
flavio assinou,25.000000,0.000050,0.000495,3.238675
flavio nacional,23.000000,0.000046,0.000459,1.387631
flavio ministro,28.000000,0.000056,0.000548,1.609489
flavio decreto,28.000000,0.000056,0.000548,2.139753
flavio vai,13.000000,0.000026,0.000274,1.013970
flavio seguranca,11.000000,0.000022,0.000236,1.234455
flavio disse,57.000000,0.000114,0.001034,2.594916
flavio tempo,10.000000,0.000020,0.000216,1.998984
flavio justica,28.000000,0.000056,0.000548,2.231977
flavio uso,22.000000,0.000044,0.000441,3.045492
flavio caso,17.000000,0.000034,0.000350,2.457117
flavio secretario,14.000000,0.000028,0.000293,2.324241
flavio forca,22.000000,0.000044,0.000441,2.847479
flavio dino,404.000000,0.000807,0.005750,5.709156
dino governo,24.000000,0.000048,0.000477,0.263550
dino brasil,10.000000,0.000020,0.000216,-0.394359
dino bolsonaro,20.000000,0.000040,0.000405,-0.893927
dino tambem,13.000000,0.000026,0.000274,0.655573
dino lula,30.000000,0.000060,0.000583,0.144416
dino fez,11.000000,0.000022,0.000236,1.588833
dino redes,13.000000,0.000026,0.000274,1.457724
dino sociais,13.000000,0.000026,0.000274,1.372373
dino twitter,14.000000,0.000028,0.000293,2.233546
dino nesta,19.000000,0.000038,0.000387,1.870952
dino federal,17.000000,0.000034,0.000350,0.536816
dino contra,14.000000,0.000028,0.000293,0.933568
dino assinou,25.000000,0.000050,0.000495,3.119703
dino nacional,34.000000,0.000068,0.000652,1.659526
dino ministro,38.000000,0.000076,0.000720,1.795899
dino decreto,30.000000,0.000060,0.000583,2.089774
dino novo,22.000000,0.000044,0.000441,1.552465
dino diz,19.000000,0.000038,0.000387,1.989470
dino vai,16.000000,0.000032,0.000331,1.102638
dino seguranca,14.000000,0.000028,0.000293,1.356645
dino santos,12.000000,0.000024,0.000255,2.478191
dino disse,60.000000,0.000120,0.001083,2.527238
dino foto,10.000000,0.000020,0.000216,1.972507
dino tempo,10.000000,0.000020,0.000216,1.880012
dino novos,16.000000,0.000032,0.000331,2.760191
dino justica,44.000000,0.000088,0.000821,2.564990
dino havia,10.000000,0.000020,0.000216,2.138062
dino uso,32.000000,0.000064,0.000618,3.301213
dino afirmou,15.000000,0.000030,0.000312,1.668464
dino caso,19.000000,0.000038,0.000387,2.449370
dino segundo,10.000000,0.000020,0.000216,1.107401
dino policia,18.000000,0.000036,0.000368,1.921156
dino secretario,21.000000,0.000042,0.000423,2.610734
dino forca,36.000000,0.000072,0.000686,3.220983
onde governo,31.000000,0.000062,0.000600,0.114018
onde brasil,20.000000,0.000040,0.000405,-0.106677
onde florida,14.000000,0.000028,0.000293,2.106249
onde presidente,39.000000,0.000078,0.000737,0.452260
onde bolsonaro,100.000000,0.000200,0.001702,0.310046
onde tambem,13.000000,0.000026,0.000274,0.250108
onde lula,32.000000,0.000064,0.000618,-0.196510
onde manifestantes,13.000000,0.000026,0.000274,1.017789
onde todos,12.000000,0.000024,0.000255,0.405718
onde dia,10.000000,0.000020,0.000216,0.187990
onde nesta,13.000000,0.000026,0.000274,1.085997
onde expresidente,48.000000,0.000096,0.000888,1.107509
onde jair,35.000000,0.000070,0.000669,0.480182
