Number of pairs,982579.000000
Number of unique pairs,24910
Average pair frequency,39.445163
Pair entropy,9.349716

Pair,Frequency,Proportion,Entropy Term,Mutual Information
tambem brasileira,10.000000,0.000010,0.000117,-0.023899
tambem ter,44.000000,0.000045,0.000448,0.908901
tambem manifestacoes,11.000000,0.000011,0.000128,0.014519
tambem estao,26.000000,0.000026,0.000279,0.545043
tambem stf,40.000000,0.000041,0.000412,0.014152
tambem proprio,10.000000,0.000010,0.000117,0.822603
tambem estado,13.000000,0.000013,0.000149,-0.815351
tambem bem,19.000000,0.000019,0.000210,0.713146
tambem canal,17.000000,0.000017,0.000190,1.440496
tambem prisao,81.000000,0.000082,0.000775,1.179538
tambem domingo,16.000000,0.000016,0.000180,-0.819715
tambem pode,26.000000,0.000026,0.000279,0.654742
tambem governador,36.000000,0.000037,0.000374,0.977450
tambem seguranca,36.000000,0.000037,0.000374,0.204886
tambem acampamentos,12.000000,0.000012,0.000138,1.098287
tambem frente,19.000000,0.000019,0.000210,0.392187
tambem pessoas,26.000000,0.000026,0.000279,0.183832
tambem acampamento,13.000000,0.000013,0.000149,1.104658
tambem apoiadores,15.000000,0.000015,0.000169,-0.169995
tambem luiz,16.000000,0.000016,0.000180,0.071785
tambem inacio,11.000000,0.000011,0.000128,-0.206365
tambem republica,10.000000,0.000010,0.000117,-0.889965
tambem acao,19.000000,0.000019,0.000210,0.919674
tambem serao,11.000000,0.000011,0.000128,1.042334
tambem pf,14.000000,0.000014,0.000159,0.177550
tambem publica,11.000000,0.000011,0.000128,-0.596939
tambem decisao,16.000000,0.000016,0.000180,0.541296
tambem alguns,11.000000,0.000011,0.000128,0.819821
tambem supremo,39.000000,0.000040,0.000402,0.451111
tambem tribunal,13.000000,0.000013,0.000149,-0.863328
tambem informacoes,12.000000,0.000012,0.000138,-0.041270
tambem afirmou,67.000000,0.000068,0.000654,1.656261
tambem chefe,12.000000,0.000012,0.000138,0.894285
tambem relacao,12.000000,0.000012,0.000138,0.770150
tambem politicos,12.000000,0.000012,0.000138,0.722829
tambem fazer,33.000000,0.000034,0.000346,1.309547
tambem ministro,40.000000,0.000041,0.000412,0.181996
tambem justica,67.000000,0.000068,0.000654,0.875225
tambem dia,37.000000,0.000038,0.000384,0.171587
tambem sera,18.000000,0.000018,0.000200,0.521776
tambem politica,27.000000,0.000027,0.000289,0.368772
tambem invasao,32.000000,0.000033,0.000336,0.615606
tambem palacio,14.000000,0.000014,0.000159,-0.330977
tambem planalto,13.000000,0.000013,0.000149,-0.386073
tambem alexandre,15.000000,0.000015,0.000169,-0.256949
tambem moraes,36.000000,0.000037,0.000374,0.257124
tambem diz,17.000000,0.000017,0.000190,0.079597
tambem mandato,25.000000,0.000025,0.000269,0.627366
tambem dentro,10.000000,0.000010,0.000117,0.590033
tambem vandalismo,12.000000,0.000012,0.000138,-0.280333
tambem publico,10.000000,0.000010,0.000117,-0.309787
tambem autoridades,18.000000,0.000018,0.000200,1.206937
tambem cargo,32.000000,0.000033,0.000336,1.382915
tambem governo,89.000000,0.000091,0.000843,0.400306
tambem parte,28.000000,0.000028,0.000298,0.749903
tambem devem,16.000000,0.000016,0.000180,1.273296
tambem forma,10.000000,0.000010,0.000117,0.142070
tambem ainda,18.000000,0.000018,0.000200,-0.271563
tambem df,22.000000,0.000022,0.000240,0.100504
tambem primeiro,15.000000,0.000015,0.000169,0.387558
tambem afastado,28.000000,0.000028,0.000298,1.912499
tambem crimes,23.000000,0.000023,0.000250,1.052674
tambem responsabilidade,21.000000,0.000021,0.000230,1.550709
tambem distrito,32.000000,0.000033,0.000336,0.394304
tambem segundo,13.000000,0.000013,0.000149,-0.531687
tambem bloqueio,44.000000,0.000045,0.000448,1.955082
tambem sigilo,12.000000,0.000012,0.000138,-0.240249
tambem flavio,10.000000,0.000010,0.000117,0.438725
tambem entao,11.000000,0.000011,0.000128,0.082222
tambem instituicoes,24.000000,0.000024,0.000259,1.119926
tambem nacional,13.000000,0.000013,0.000149,-0.406966
tambem responsaveis,37.000000,0.000038,0.000384,1.815779
tambem publicos,16.000000,0.000016,0.000180,0.390341
tambem fez,29.000000,0.000030,0.000308,1.102408
tambem neste,22.000000,0.000022,0.000240,0.704285
tambem leia,14.000000,0.000014,0.000159,0.290127
tambem porque,15.000000,0.000015,0.000169,0.344047
tambem total,11.000000,0.000011,0.000128,0.789968
tambem vai,13.000000,0.000013,0.000149,-0.403828
tambem forcas,15.000000,0.000015,0.000169,0.199643
tambem qualquer,10.000000,0.000010,0.000117,0.341175
tambem r,47.000000,0.000048,0.000476,-0.221424
tambem problema,21.000000,0.000021,0.000230,1.676422
tambem familia,13.000000,0.000013,0.000149,0.509951
tambem invasoes,11.000000,0.000011,0.000128,0.555129
tambem responsavel,10.000000,0.000010,0.000117,0.822603
tambem partido,10.000000,0.000010,0.000117,0.651486
tambem predios,14.000000,0.000014,0.000159,0.148741
tambem presidencial,11.000000,0.000011,0.000128,0.539744
tambem ibaneis,24.000000,0.000024,0.000259,0.599459
tambem rocha,10.000000,0.000010,0.000117,0.002737
tambem dias,11.000000,0.000011,0.000128,-0.241051
tambem alem,22.000000,0.000022,0.000240,0.731653
tambem pedido,37.000000,0.000038,0.000384,0.721921
tambem anderson,12.000000,0.000012,0.000138,-0.825091
tambem torres,25.000000,0.000025,0.000269,-0.537731
tambem sendo,17.000000,0.000017,0.000190,0.661478
tambem financiadores,13.000000,0.000013,0.000149,1.017647
tambem disse,42.000000,0.000043,0.000430,0.680520
tambem apoio,15.000000,0.000015,0.000169,0.668850
tambem maior,11.000000,0.000011,0.000128,0.296947
tambem video,21.000000,0.000021,0.000230,0.133976
tambem exsecretario,21.000000,0.000021,0.000230,1.076251
tambem investigacao,15.000000,0.000015,0.000169,0.475444
tambem nova,11.000000,0.000011,0.000128,0.535934
tambem onibus,18.000000,0.000018,0.000200,1.345677
tambem inquerito,12.000000,0.000012,0.000138,0.388460
tambem pede,15.000000,0.000015,0.000169,0.896782
tambem preso,10.000000,0.000010,0.000117,0.006425
tambem militares,10.000000,0.000010,0.000117,0.144895
tambem pois,13.000000,0.000013,0.000149,1.028118
tambem cartao,16.000000,0.000016,0.000180,-0.648117
tambem terrorista,12.000000,0.000012,0.000138,0.894285
tambem casa,12.000000,0.000012,0.000138,-0.446082
tambem horas,13.000000,0.000013,0.000149,0.775927
tambem preciso,13.000000,0.000013,0.000149,1.199969
tambem dinheiro,10.000000,0.000010,0.000117,0.377989
tambem ministros,27.000000,0.000027,0.000289,1.610132
tambem nome,13.000000,0.000013,0.000149,0.697301
tambem pediu,20.000000,0.000020,0.000220,1.149097
tambem mil,18.000000,0.000018,0.000200,-0.307191
tambem nota,14.000000,0.000014,0.000159,1.201756
tambem omissao,11.000000,0.000011,0.000128,1.026684
tambem lista,13.000000,0.000013,0.000149,0.888356
tambem determinou,68.000000,0.000069,0.000663,2.467990
tambem medidas,23.000000,0.000023,0.000250,1.445265
tambem apreensao,17.000000,0.000017,0.000190,1.312298
tambem ano,10.000000,0.000010,0.000117,-0.311581
tambem ministerio,21.000000,0.000021,0.000230,0.575735
tambem gastos,62.000000,0.000063,0.000610,0.841103
tambem tse,18.000000,0.000018,0.000200,0.734097
tambem busca,14.000000,0.000014,0.000159,1.018950
tambem equipe,16.000000,0.000016,0.000180,1.468819
tambem mostra,10.000000,0.000010,0.000117,0.847992
tambem bens,37.000000,0.000038,0.000384,1.848840
tambem dilma,38.000000,0.000039,0.000393,1.434276
tambem despesas,12.000000,0.000012,0.000138,0.600388
tambem gasto,29.000000,0.000030,0.000308,1.713852
tambem gastou,17.000000,0.000017,0.000190,-0.006959
apos lula,138.000000,0.000140,0.001246,0.243532
apos bolsonaro,599.000000,0.000610,0.004513,0.502282
apos pl,10.000000,0.000010,0.000117,-1.422207
apos chamado,156.000000,0.000159,0.001389,3.530715
apos michelle,40.000000,0.000041,0.000412,0.943823
apos jair,111.000000,0.000113,0.001027,0.090208
apos hospital,22.000000,0.000022,0.000240,0.003700
apos facada,68.000000,0.000069,0.000663,2.342368
apos brasil,39.000000,0.000040,0.000402,-0.782259
apos deputados,22.000000,0.000022,0.000240,0.836609
apos eua,74.000000,0.000075,0.000715,1.105787
apos extradicao,17.000000,0.000017,0.000190,0.823990
apos sobre,186.000000,0.000189,0.001623,1.342073
apos noticias,11.000000,0.000011,0.000128,-0.501728
apos mundo,10.000000,0.000010,0.000117,0.032403
apos redes,23.000000,0.000023,0.000250,0.041274
apos sociais,21.000000,0.000021,0.000230,-0.078744
apos manifestantes,38.000000,0.000039,0.000393,1.129372
apos congresso,83.000000,0.000084,0.000792,1.013232
apos golpista,16.000000,0.000016,0.000180,0.388799
apos pra,21.000000,0.000021,0.000230,0.323066
apos todos,12.000000,0.000012,0.000138,-1.184378
apos terroristas,207.000000,0.000211,0.001783,1.758860
apos contra,37.000000,0.000038,0.000384,-0.046339
apos democracia,10.000000,0.000010,0.000117,-1.203250
apos dois,11.000000,0.000011,0.000128,-0.055909
apos estados,23.000000,0.000023,0.000250,-0.236939
apos unidos,20.000000,0.000020,0.000220,-0.264223
apos expresidente,176.000000,0.000179,0.001545,0.584523
apos atos,355.000000,0.000361,0.002864,1.606810
apos criminosos,13.000000,0.000013,0.000149,0.332989
apos brasilia,384.000000,0.000391,0.003067,1.448097
apos federal,75.000000,0.000076,0.000724,-0.292695
apos exministro,40.000000,0.000041,0.000412,0.276268
apos ataques,155.000000,0.000158,0.001381,2.021680
apos sedes,101.000000,0.000103,0.000944,2.073005
apos tres,162.000000,0.000165,0.001436,1.536047
apos poderes,130.000000,0.000132,0.001182,1.386994
apos presidente,68.000000,0.000069,0.000663,0.030567
apos internado,45.000000,0.000046,0.000458,0.817118
apos fortes,67.000000,0.000068,0.000654,2.207715
apos dores,156.000000,0.000159,0.001389,2.504175
apos abdominais,93.000000,0.000095,0.000877,2.162855
apos florida,11.000000,0.000011,0.000128,-0.154878
apos bolsonaristas,104.000000,0.000106,0.000969,1.389092
apos janeiro,54.000000,0.000055,0.000539,0.781484
apos sao,15.000000,0.000015,0.000169,-0.991246
apos tentativa,15.000000,0.000015,0.000169,0.666888
apos golpistas,109.000000,0.000111,0.001010,1.256064
apos tambem,23.000000,0.000023,0.000250,-0.568283
apos terrorismo,41.000000,0.000042,0.000421,1.236630
apos sido,30.000000,0.000031,0.000317,1.009074
apos policiais,19.000000,0.000019,0.000210,1.055792
apos policia,39.000000,0.000040,0.000402,0.130401
apos acoes,12.000000,0.000012,0.000138,0.280931
apos durante,33.000000,0.000034,0.000346,0.063663
apos quatro,16.000000,0.000016,0.000180,0.365366
apos anos,38.000000,0.000039,0.000393,-0.018890
apos grupos,13.000000,0.000013,0.000149,0.872913
apos golpe,22.000000,0.000022,0.000240,-0.050694
apos militar,15.000000,0.000015,0.000169,-0.071394
apos ser,258.000000,0.000263,0.002165,1.585730
apos renan,18.000000,0.000018,0.000200,1.246847
apos ter,77.000000,0.000078,0.000741,1.256463
apos vandalos,11.000000,0.000011,0.000128,0.734110
apos manifestacoes,257.000000,0.000262,0.002158,2.953645
apos stf,53.000000,0.000054,0.000530,0.083510
apos eleicoes,103.000000,0.000105,0.000961,1.680031
apos eleicao,20.000000,0.000020,0.000220,0.392432
apos estado,15.000000,0.000015,0.000169,-0.884304
apos acaba,18.000000,0.000018,0.000200,1.282565
apos novo,22.000000,0.000022,0.000240,0.748540
apos prisao,53.000000,0.000054,0.000530,0.543327
apos ato,10.000000,0.000010,0.000117,-0.038463
apos domingo,105.000000,0.000107,0.000977,0.849603
apos vida,83.000000,0.000084,0.000792,2.403551
apos reuniao,38.000000,0.000039,0.000393,1.939994
apos tarcisio,17.000000,0.000017,0.000190,1.231486
apos antidemocraticos,33.000000,0.000034,0.000346,0.977271
apos radicais,16.000000,0.000016,0.000180,1.097407
apos deste,10.000000,0.000010,0.000117,0.059325
apos seguranca,17.000000,0.000017,0.000190,-0.757474
apos frente,13.000000,0.000013,0.000149,-0.199357
apos pessoas,19.000000,0.000019,0.000210,-0.341879
apos apoiadores,114.000000,0.000116,0.001051,1.646099
apos luiz,26.000000,0.000026,0.000279,0.345239
apos inacio,22.000000,0.000022,0.000240,0.274728
apos silva,13.000000,0.000013,0.000149,-0.498649
apos republica,20.000000,0.000020,0.000220,-0.408871
apos via,12.000000,0.000012,0.000138,0.022040
apos acao,11.000000,0.000011,0.000128,0.161076
apos sede,27.000000,0.000027,0.000289,1.107001
apos pf,21.000000,0.000021,0.000230,0.370961
apos publica,27.000000,0.000027,0.000289,0.088949
apos decisao,34.000000,0.000035,0.000355,1.083013
apos ordem,16.000000,0.000016,0.000180,0.600847
apos supremo,56.000000,0.000057,0.000557,0.600847
apos tribunal,37.000000,0.000038,0.000384,-0.029413
apos informacoes,15.000000,0.000015,0.000169,-0.030180
apos ontem,10.000000,0.000010,0.000117,0.070624
apos deixar,25.000000,0.000025,0.000269,1.683314
apos extremistas,18.000000,0.000018,0.000200,1.029569
apos senador,18.000000,0.000018,0.000200,0.885214
apos ministro,67.000000,0.000068,0.000654,0.485755
apos justica,33.000000,0.000034,0.000346,-0.045014
apos dia,39.000000,0.000040,0.000402,0.012176
apos politica,10.000000,0.000010,0.000117,-0.836534
apos invasao,146.000000,0.000149,0.001310,1.921422
apos palacio,50.000000,0.000051,0.000503,0.729935
apos planalto,59.000000,0.000060,0.000584,0.914461
apos alexandre,29.000000,0.000030,0.000308,0.190242
apos moraes,44.000000,0.000045,0.000448,0.245741
apos diz,199.000000,0.000203,0.001722,2.327635
apos mandato,14.000000,0.000014,0.000159,-0.164506
apos vandalismo,201.000000,0.000205,0.001738,2.326011
apos depredacao,72.000000,0.000073,0.000698,2.187557
apos publico,21.000000,0.000021,0.000230,0.220096
apos ultimo,44.000000,0.000045,0.000448,0.994470
apos cargo,23.000000,0.000023,0.000250,0.840620
apos governo,69.000000,0.000070,0.000672,-0.066278
apos parte,30.000000,0.000031,0.000317,0.606842
apos ainda,13.000000,0.000013,0.000149,-0.809040
apos df,18.000000,0.000018,0.000200,-0.312220
apos primeiro,11.000000,0.000011,0.000128,-0.134651
apos distrito,13.000000,0.000013,0.000149,-0.718537
apos segundo,43.000000,0.000044,0.000439,0.452510
apos sigilo,65.000000,0.000066,0.000637,1.237178
apos nacional,29.000000,0.000030,0.000308,0.183326
apos diante,11.000000,0.000011,0.000128,0.745637
apos publicos,16.000000,0.000016,0.000180,0.178287
apos documento,11.000000,0.000011,0.000128,-0.118903
apos neste,17.000000,0.000017,0.000190,0.234402
apos leia,12.000000,0.000012,0.000138,-0.076077
apos posse,61.000000,0.000062,0.000601,2.201841
apos internacao,143.000000,0.000146,0.001286,2.978264
apos imprensa,10.000000,0.000010,0.000117,0.691753
apos globo,12.000000,0.000012,0.000138,0.432026
apos agencia,31.000000,0.000032,0.000327,1.474671
apos acordo,13.000000,0.000013,0.000149,0.260970
apos veja,16.000000,0.000016,0.000180,0.347810
apos invasoes,44.000000,0.000045,0.000448,1.729369
apos capital,11.000000,0.000011,0.000128,0.364623
apos intervencao,15.000000,0.000015,0.000169,0.420827
apos invadiram,16.000000,0.000016,0.000180,0.666766
apos praca,25.000000,0.000025,0.000269,0.892491
apos predios,64.000000,0.000065,0.000628,1.456513
apos campanha,24.000000,0.000024,0.000259,1.032514
apos fim,38.000000,0.000039,0.000393,1.131838
apos eleitoral,14.000000,0.000014,0.000159,-0.207562
apos ibaneis,14.000000,0.000014,0.000159,-0.151591
apos dias,12.000000,0.000012,0.000138,-0.366093
apos pedido,45.000000,0.000046,0.000458,0.705612
apos anderson,22.000000,0.000022,0.000240,-0.431009
apos torres,73.000000,0.000074,0.000706,0.321799
apos disse,15.000000,0.000015,0.000169,-0.561154
apos apoio,21.000000,0.000021,0.000230,0.793269
apos video,32.000000,0.000033,0.000336,0.343135
apos eduardo,10.000000,0.000010,0.000117,0.700858
apos decreto,25.000000,0.000025,0.000269,0.598918
apos secretario,10.000000,0.000010,0.000117,0.269313
apos resultado,33.000000,0.000034,0.000346,0.632481
apos destruicao,22.000000,0.000022,0.000240,1.216221
apos chega,84.000000,0.000085,0.000801,2.908370
apos exsecretario,16.000000,0.000016,0.000180,0.592263
apos investigacao,11.000000,0.000011,0.000128,-0.046765
apos fala,25.000000,0.000025,0.000269,1.167939
apos jornal,13.000000,0.000013,0.000149,0.170064
apos foto,24.000000,0.000024,0.000259,0.903195
apos nova,18.000000,0.000018,0.000200,0.816357
apos depredaram,12.000000,0.000012,0.000138,0.911002
apos ataque,29.000000,0.000030,0.000308,1.334024
apos noticia,92.000000,0.000094,0.000869,2.512566
apos primeira,26.000000,0.000026,0.000279,0.871521
apos militares,21.000000,0.000021,0.000230,0.674778
apos genocida,152.000000,0.000155,0.001357,3.481825
apos cartao,19.000000,0.000019,0.000210,-0.688321
apos terrorista,19.000000,0.000019,0.000210,1.141764
apos casa,29.000000,0.000030,0.000308,0.224253
apos ver,50.000000,0.000051,0.000503,1.782541
apos petista,15.000000,0.000015,0.000169,0.871058
apos informacao,20.000000,0.000020,0.000220,0.393552
apos partir,11.000000,0.000011,0.000128,0.714251
apos publicacao,21.000000,0.000021,0.000230,1.528698
apos protestos,37.000000,0.000038,0.000384,1.952879
apos uniao,12.000000,0.000012,0.000138,0.199221
apos passado,11.000000,0.000011,0.000128,0.156241
apos pgr,16.000000,0.000016,0.000180,0.535770
apos lista,15.000000,0.000015,0.000169,0.819403
apos determinou,11.000000,0.000011,0.000128,0.434323
apos vitoria,14.000000,0.000014,0.000159,0.848929
apos ministerio,25.000000,0.000025,0.000269,0.538034
apos gastos,31.000000,0.000032,0.000327,-0.064098
apos dados,17.000000,0.000017,0.000190,0.523210
apos objetivo,36.000000,0.000037,0.000374,1.580400
apos busca,11.000000,0.000011,0.000128,0.565734
apos aumento,11.000000,0.000011,0.000128,0.497872
apos despesas,32.000000,0.000033,0.000336,1.369164
apos minuta,20.000000,0.000020,0.000220,0.434748
local bolsonaro,48.000000,0.000049,0.000485,-0.342767
local jair,24.000000,0.000024,0.000259,0.237743
local hospital,21.000000,0.000021,0.000230,1.636192
local brasil,13.000000,0.000013,0.000149,-0.201860
local manifestantes,15.000000,0.000015,0.000169,1.878848
local terroristas,10.000000,0.000010,0.000117,0.407739
local dois,15.000000,0.000015,0.000169,1.933258
local expresidente,28.000000,0.000028,0.000298,0.425256
local presidente,10.000000,0.000010,0.000117,-0.207344
local nesta,17.000000,0.000017,0.000190,1.260433
local segundafeira,16.000000,0.000016,0.000180,1.803411
local desde,21.000000,0.000021,0.000230,1.750874
local segunda,10.000000,0.000010,0.000117,2.401442
local manha,14.000000,0.000014,0.000159,2.459622
local sao,12.000000,0.000012,0.000138,0.464623
local cerca,14.000000,0.000014,0.000159,2.488332
local golpistas,14.000000,0.000014,0.000159,0.882786
local tambem,10.000000,0.000010,0.000117,0.277820
local apos,26.000000,0.000026,0.000279,1.021277
local antes,10.000000,0.000010,0.000117,1.404390
local policiais,12.000000,0.000012,0.000138,2.275272
local desta,11.000000,0.000011,0.000128,1.654809
local ha,16.000000,0.000016,0.000180,1.440226
local durante,12.000000,0.000012,0.000138,0.731074
local estado,45.000000,0.000046,0.000458,1.893320
local frente,12.000000,0.000012,0.000138,1.399612
