Number of pairs,760091.000000
Number of unique pairs,17869
Average pair frequency,42.536852
Pair entropy,8.913081

Pair,Frequency,Proportion,Entropy Term,Mutual Information
eleicoes via,28.000000,0.000037,0.000376,0.786930
eleicoes ministro,29.000000,0.000038,0.000388,0.353016
eleicoes denuncia,10.000000,0.000013,0.000148,0.126218
eleicoes campanha,42.000000,0.000055,0.000542,-0.185888
eleicoes jair,157.000000,0.000207,0.001753,0.378128
eleicoes messias,12.000000,0.000016,0.000175,-0.452446
eleicoes disse,21.000000,0.000028,0.000290,-0.002494
eleicoes dias,16.000000,0.000021,0.000227,-0.174598
eleicoes eleitoral,34.000000,0.000045,0.000448,-0.353705
eleicoes resposta,10.000000,0.000013,0.000148,0.471964
eleicoes deste,96.000000,0.000126,0.001134,2.092160
eleicoes pais,32.000000,0.000042,0.000424,-0.241691
eleicoes tribunal,18.000000,0.000024,0.000252,-0.063907
eleicoes voto,65.000000,0.000086,0.000801,0.594094
eleicoes ipec,20.000000,0.000026,0.000277,0.765096
eleicoes urgente,14.000000,0.000018,0.000201,0.591836
eleicoes radio,15.000000,0.000020,0.000214,0.141723
eleicoes caso,14.000000,0.000018,0.000201,0.071429
eleicoes anos,17.000000,0.000022,0.000239,-0.500276
eleicoes saiba,22.000000,0.000029,0.000302,1.035107
eleicoes voce,26.000000,0.000034,0.000352,-0.099289
eleicoes pode,11.000000,0.000014,0.000161,-0.448271
eleicoes ter,10.000000,0.000013,0.000148,-0.701661
eleicoes nunca,14.000000,0.000018,0.000201,0.176934
eleicoes pra,19.000000,0.000025,0.000265,0.047422
eleicoes agora,28.000000,0.000037,0.000376,0.120056
eleicoes vivo,23.000000,0.000030,0.000315,1.073072
eleicoes entrevista,17.000000,0.000022,0.000239,0.678228
eleicoes candidato,82.000000,0.000108,0.000985,0.516208
eleicoes reeleicao,36.000000,0.000047,0.000472,0.167664
eleicoes senador,16.000000,0.000021,0.000227,0.836336
eleicoes cidade,14.000000,0.000018,0.000201,0.141444
eleicoes carreata,16.000000,0.000021,0.000227,0.351769
eleicoes apoio,29.000000,0.000038,0.000388,0.220005
eleicoes proximo,57.000000,0.000075,0.000712,1.742087
eleicoes domingo,187.000000,0.000246,0.002044,1.557526
eleicoes futuro,17.000000,0.000022,0.000239,0.453906
eleicoes governador,46.000000,0.000061,0.000588,0.603607
eleicoes tambem,37.000000,0.000049,0.000483,0.254714
eleicoes gente,12.000000,0.000016,0.000175,-0.007113
eleicoes confira,35.000000,0.000046,0.000460,1.084591
eleicoes aqui,21.000000,0.000028,0.000290,0.271858
eleicoes votar,26.000000,0.000034,0.000352,0.011728
eleicoes historia,25.000000,0.000033,0.000340,0.771308
eleicoes todo,18.000000,0.000024,0.000252,0.169894
eleicoes assim,14.000000,0.000018,0.000201,0.241087
eleicoes ultimo,14.000000,0.000018,0.000201,0.169734
eleicoes ano,64.000000,0.000084,0.000790,2.068829
eleicoes maior,16.000000,0.000021,0.000227,0.229978
eleicoes dois,14.000000,0.000018,0.000201,-0.324892
eleicoes governo,50.000000,0.000066,0.000633,0.261950
eleicoes novo,14.000000,0.000018,0.000201,-0.025181
eleicoes milhoes,19.000000,0.000025,0.000265,0.393860
eleicoes desde,24.000000,0.000032,0.000327,0.853599
eleicoes dia,76.000000,0.000100,0.000921,0.498706
eleicoes sao,40.000000,0.000053,0.000518,-0.204053
eleicoes paulo,18.000000,0.000024,0.000252,-0.371054
eleicoes frente,40.000000,0.000053,0.000518,0.851611
eleicoes tse,52.000000,0.000068,0.000656,0.235532
eleicoes news,19.000000,0.000025,0.000265,0.504230
eleicoes sendo,12.000000,0.000016,0.000175,0.243401
eleicoes rio,21.000000,0.000028,0.000290,0.135418
eleicoes pessoas,38.000000,0.000050,0.000495,0.635022
eleicoes superior,15.000000,0.000020,0.000214,-0.003459
eleicoes bem,19.000000,0.000025,0.000265,-0.014247
eleicoes pesquisa,92.000000,0.000121,0.001092,0.914927
eleicoes primeiro,35.000000,0.000046,0.000460,0.400800
eleicoes turno,100.000000,0.000132,0.001176,0.335516
eleicoes lado,14.000000,0.000018,0.000201,0.049563
eleicoes povo,10.000000,0.000013,0.000148,-0.824102
eleicoes policia,12.000000,0.000016,0.000175,0.040276
eleicoes federal,13.000000,0.000017,0.000188,-0.711311
eleicoes deputado,13.000000,0.000017,0.000188,0.219165
eleicoes pl,82.000000,0.000108,0.000985,0.280057
eleicoes afirmou,15.000000,0.000020,0.000214,0.310080
eleicoes apos,36.000000,0.000047,0.000472,0.288235
eleicoes decisao,12.000000,0.000016,0.000175,0.229089
eleicoes alexandre,18.000000,0.000024,0.000252,0.370688
eleicoes moraes,15.000000,0.000020,0.000214,0.028580
eleicoes politica,36.000000,0.000047,0.000472,0.522908
eleicoes brasileira,10.000000,0.000013,0.000148,0.485644
eleicoes mostra,43.000000,0.000057,0.000553,1.392942
eleicoes leia,19.000000,0.000025,0.000265,0.441262
eleicoes ser,40.000000,0.000053,0.000518,0.092189
eleicoes eleitorais,10.000000,0.000013,0.000148,0.453121
eleicoes radios,14.000000,0.000018,0.000201,-0.047365
eleicoes so,28.000000,0.000037,0.000376,0.247269
eleicoes faz,21.000000,0.000028,0.000290,0.705252
eleicoes apoiadores,18.000000,0.000024,0.000252,0.484727
eleicoes evento,11.000000,0.000014,0.000161,0.592035
eleicoes antes,13.000000,0.000017,0.000188,-0.020721
eleicoes petista,47.000000,0.000062,0.000599,0.606421
eleicoes vota,16.000000,0.000021,0.000227,0.710166
eleicoes expresidente,55.000000,0.000072,0.000690,0.881390
eleicoes luiz,90.000000,0.000118,0.001071,1.099102
eleicoes inacio,77.000000,0.000101,0.000932,0.916876
eleicoes silva,49.000000,0.000064,0.000622,0.314365
eleicoes segundo,102.000000,0.000134,0.001197,0.501323
eleicoes ainda,17.000000,0.000022,0.000239,-0.236884
eleicoes vao,15.000000,0.000020,0.000214,0.950702
eleicoes globo,38.000000,0.000050,0.000495,0.485210
eleicoes parte,12.000000,0.000016,0.000175,0.082324
eleicoes ai,11.000000,0.000014,0.000161,0.768247
eleicoes bolsonaropresidente,24.000000,0.000032,0.000327,1.506123
eleicoes apenas,10.000000,0.000013,0.000148,-0.036685
eleicoes resultados,12.000000,0.000016,0.000175,0.565917
eleicoes momento,18.000000,0.000024,0.000252,0.354450
eleicoes outubro,54.000000,0.000071,0.000679,0.907932
eleicoes democracia,17.000000,0.000022,0.000239,0.185642
eleicoes sobre,41.000000,0.000054,0.000530,-0.069537
eleicoes volta,29.000000,0.000038,0.000388,1.078288
eleicoes noticias,18.000000,0.000024,0.000252,-0.003835
eleicoes divulgada,47.000000,0.000062,0.000599,1.524036
eleicoes nesta,82.000000,0.000108,0.000985,1.230711
eleicoes segundafeira,26.000000,0.000034,0.000352,1.339107
eleicoes votos,133.000000,0.000175,0.001514,0.417377
eleicoes validos,46.000000,0.000061,0.000588,0.445038
eleicoes levantamento,36.000000,0.000047,0.000472,0.937149
eleicoes final,14.000000,0.000018,0.000201,0.045753
eleicoes ultima,20.000000,0.000026,0.000277,0.836825
eleicoes primeira,18.000000,0.000024,0.000252,0.906377
eleicoes grande,21.000000,0.000028,0.000290,0.166392
eleicoes fazer,12.000000,0.000016,0.000175,-0.165063
eleicoes estado,21.000000,0.000028,0.000290,-0.013703
eleicoes vamos,31.000000,0.000041,0.000412,-0.050712
eleicoes palacio,10.000000,0.000013,0.000148,0.493943
eleicoes completa,13.000000,0.000017,0.000188,0.728909
eleicoes neste,107.000000,0.000141,0.001248,1.327320
eleicoes eleicao,24.000000,0.000032,0.000327,-0.208994
eleicoes presidencial,13.000000,0.000017,0.000188,0.212692
eleicoes eleitores,29.000000,0.000038,0.000388,0.414785
eleicoes diz,28.000000,0.000037,0.000376,0.357811
eleicoes todos,23.000000,0.000030,0.000315,-0.388446
eleicoes tv,38.000000,0.000050,0.000495,0.961610
eleicoes vai,55.000000,0.000072,0.000690,0.420449
eleicoes nova,39.000000,0.000051,0.000507,1.274879
eleicoes atual,30.000000,0.000039,0.000400,0.392758
eleicoes fim,24.000000,0.000032,0.000327,1.203427
eleicoes pesquisas,31.000000,0.000041,0.000412,0.923899
eleicoes estao,31.000000,0.000041,0.000412,0.619824
eleicoes hoje,46.000000,0.000061,0.000588,0.440448
eleicoes chefe,13.000000,0.000017,0.000188,0.663526
eleicoes sera,42.000000,0.000055,0.000542,0.632780
eleicoes deus,12.000000,0.000016,0.000175,-0.687557
eleicoes republica,56.000000,0.000074,0.000701,0.990486
eleicoes site,13.000000,0.000017,0.000188,0.597406
eleicoes populacao,14.000000,0.000018,0.000201,0.695496
eleicoes acordo,25.000000,0.000033,0.000340,1.110129
eleicoes candidatos,45.000000,0.000059,0.000576,1.101933
eleicoes instituto,28.000000,0.000037,0.000376,0.929622
eleicoes uol,14.000000,0.000018,0.000201,0.591836
eleicoes programa,10.000000,0.000013,0.000148,0.630654
eleicoes sul,11.000000,0.000014,0.000161,0.379533
eleicoes jairbolsonaro,14.000000,0.000018,0.000201,0.697926
eleicoes ha,12.000000,0.000016,0.000175,0.025677
eleicoes fraude,10.000000,0.000013,0.000148,0.676265
eleicoes ruas,10.000000,0.000013,0.000148,0.447802
eleicoes brasilia,20.000000,0.000026,0.000277,1.195459
eleicoes tarcisio,18.000000,0.000024,0.000252,-0.331963
eleicoes fake,10.000000,0.000013,0.000148,0.533609
eleicoes mandato,12.000000,0.000016,0.000175,0.341779
eleicoes alguns,19.000000,0.000025,0.000265,1.269329
eleicoes vantagem,16.000000,0.000021,0.000227,0.889046
eleicoes apuracao,39.000000,0.000051,0.000507,1.277994
eleicoes noite,17.000000,0.000022,0.000239,0.726527
eleicoes minas,10.000000,0.000013,0.000148,0.086628
eleicoes gerais,45.000000,0.000059,0.000576,1.887673
eleicoes eleito,53.000000,0.000070,0.000667,0.619421
eleicoes desta,16.000000,0.000021,0.000227,0.558482
eleicoes disputa,21.000000,0.000028,0.000290,0.546909
eleicoes hora,13.000000,0.000017,0.000188,0.392436
eleicoes quase,10.000000,0.000013,0.000148,0.571905
eleicoes deve,10.000000,0.000013,0.000148,0.313939
eleicoes veja,32.000000,0.000042,0.000424,0.418720
eleicoes votou,10.000000,0.000013,0.000148,0.568906
eleicoes sabado,32.000000,0.000042,0.000424,0.883904
eleicoes partido,10.000000,0.000013,0.000148,-0.121242
eleicoes presidencia,54.000000,0.000071,0.000679,1.197432
eleicoes vitoria,29.000000,0.000038,0.000388,0.236898
eleicoes noticia,13.000000,0.000017,0.000188,0.902619
eleicoes tempo,12.000000,0.000016,0.000175,0.172128
eleicoes pouco,16.000000,0.000021,0.000227,0.861089
eleicoes dados,12.000000,0.000016,0.000175,0.609126
eleicoes venceu,24.000000,0.000032,0.000327,0.958407
eleicoes municipios,32.000000,0.000042,0.000424,1.790625
eleicoes nacional,10.000000,0.000013,0.000148,0.233718
eleicoes sextafeira,11.000000,0.000014,0.000161,0.316262
eleicoes quintafeira,26.000000,0.000034,0.000352,1.288187
eleicoes resultado,41.000000,0.000054,0.000530,0.830687
eleicoes fernando,19.000000,0.000025,0.000265,1.087007
eleicoes votacao,59.000000,0.000078,0.000735,1.415663
eleicoes urnas,69.000000,0.000091,0.000845,0.978546
eleicoes partir,16.000000,0.000021,0.000227,0.805046
eleicoes recebeu,10.000000,0.000013,0.000148,0.605496
eleicoes datafolha,24.000000,0.000032,0.000327,1.063154
eleicoes quartafeira,11.000000,0.000014,0.000161,0.688460
eleicoes haddad,14.000000,0.000018,0.000201,0.534435
eleicoes apuradas,45.000000,0.000059,0.000576,1.335906
eleicoes debatenaglobo,20.000000,0.000026,0.000277,1.223870
vivo lula,97.000000,0.000128,0.001144,0.972215
vivo debate,13.000000,0.000017,0.000188,1.001079
vivo presidente,16.000000,0.000021,0.000227,-0.531814
vivo bolsonaro,177.000000,0.000233,0.001948,0.888375
vivo campanha,11.000000,0.000014,0.000161,0.366163
vivo jair,14.000000,0.000018,0.000201,-0.147235
vivo radio,11.000000,0.000014,0.000161,1.723394
vivo agora,22.000000,0.000029,0.000302,1.770720
vivo eleicoes,33.000000,0.000043,0.000436,1.434085
vivo entrevista,10.000000,0.000013,0.000148,2.039425
vivo candidato,12.000000,0.000016,0.000175,0.486221
vivo carreata,10.000000,0.000013,0.000148,1.773591
vivo aqui,12.000000,0.000016,0.000175,1.604068
vivo sao,19.000000,0.000025,0.000265,0.943332
vivo news,13.000000,0.000017,0.000188,2.016566
vivo turno,16.000000,0.000021,0.000227,0.394760
vivo globo,110.000000,0.000145,0.001279,3.439930
vivo votos,10.000000,0.000013,0.000148,-0.278561
vivo tv,30.000000,0.000039,0.000400,2.617047
vivo x,10.000000,0.000013,0.000148,2.454762
vivo apuracao,16.000000,0.000021,0.000227,2.278847
vivo forabolsonaro,25.000000,0.000033,0.000340,3.324533
entrevista lula,42.000000,0.000055,0.000542,0.042610
entrevista debate,11.000000,0.000014,0.000161,0.741461
entrevista presidente,35.000000,0.000046,0.000460,0.158382
entrevista bolsonaro,89.000000,0.000117,0.001060,0.108298
entrevista brasil,18.000000,0.000024,0.000252,-0.083708
entrevista jair,18.000000,0.000024,0.000252,0.011516
entrevista disse,30.000000,0.000039,0.000400,2.153444
entrevista radio,40.000000,0.000053,0.000518,2.921814
entrevista candidato,24.000000,0.000032,0.000327,1.086805
entrevista reeleicao,12.000000,0.000016,0.000175,0.868314
entrevista domingo,12.000000,0.000016,0.000175,0.610586
entrevista sao,10.000000,0.000013,0.000148,0.208915
entrevista paulo,12.000000,0.000016,0.000175,1.022743
entrevista news,15.000000,0.000020,0.000214,2.067103
entrevista deputado,10.000000,0.000013,0.000148,1.756063
entrevista afirmou,10.000000,0.000013,0.000148,1.703877
entrevista apos,18.000000,0.000024,0.000252,1.394350
entrevista radios,11.000000,0.000014,0.000161,1.510735
entrevista segundo,13.000000,0.000017,0.000188,0.240562
entrevista imprensa,10.000000,0.000013,0.000148,2.377191
entrevista sobre,24.000000,0.000032,0.000327,1.194208
entrevista nesta,26.000000,0.000034,0.000352,1.881351
entrevista completa,10.000000,0.000013,0.000148,2.265807
entrevista neste,15.000000,0.000020,0.000214,1.161804
entrevista tv,15.000000,0.000020,0.000214,1.831337
entrevista jornal,17.000000,0.000022,0.000239,2.810041
entrevista noite,10.000000,0.000013,0.000148,1.995161
entrevista quartafeira,12.000000,0.000016,0.000175,2.574734
candidato lula,451.000000,0.000593,0.004408,0.680883
candidato debate,20.000000,0.000026,0.000277,-0.396227
candidato presidente,196.000000,0.000258,0.002131,0.145623
candidato bolsonaro,938.000000,0.001234,0.008265,0.727887
candidato pt,404.000000,0.000532,0.004008,1.767676
candidato fez,28.000000,0.000037,0.000376,0.848012
candidato contra,61.000000,0.000080,0.000757,0.342951
candidato brasil,49.000000,0.000064,0.000622,-0.817785
candidato via,18.000000,0.000024,0.000252,0.408835
candidato ministro,11.000000,0.000014,0.000161,-0.552647
candidato mil,21.000000,0.000028,0.000290,0.346245
candidato insercoes,14.000000,0.000018,0.000201,-0.357816
candidato campanha,39.000000,0.000051,0.000507,-0.196259
candidato jair,640.000000,0.000842,0.005961,1.847088
candidato messias,49.000000,0.000064,0.000622,1.018205
candidato disse,65.000000,0.000086,0.000801,1.191108
candidato dias,12.000000,0.000016,0.000175,-0.398543
candidato eleitoral,24.000000,0.000032,0.000327,-0.638274
candidato trabalhadores,28.000000,0.000037,0.000376,1.533233
candidato deste,16.000000,0.000021,0.000227,0.364137
candidato pais,22.000000,0.000029,0.000302,-0.552647
candidato tribunal,10.000000,0.000013,0.000148,-0.587957
candidato voto,27.000000,0.000036,0.000364,-0.220719
candidato melhor,10.000000,0.000013,0.000148,-0.162866
candidato saiba,10.000000,0.000013,0.000148,0.310386
candidato pode,11.000000,0.000014,0.000161,-0.384534
candidato ter,17.000000,0.000022,0.000239,-0.107296
candidato agora,11.000000,0.000014,0.000161,-0.750516
candidato eleicoes,24.000000,0.000032,0.000327,-0.712457
candidato entrevista,22.000000,0.000029,0.000302,0.999794
candidato reeleicao,945.000000,0.001243,0.008318,3.499067
candidato cidade,14.000000,0.000018,0.000201,0.205181
candidato eduardo,18.000000,0.000024,0.000252,0.900345
candidato carreata,13.000000,0.000017,0.000188,0.207867
candidato apoio,13.000000,0.000017,0.000188,-0.518605
candidato domingo,37.000000,0.000049,0.000483,0.001072
candidato governador,80.000000,0.000105,0.000964,1.220730
candidato tambem,35.000000,0.000046,0.000460,0.262881
candidato confira,12.000000,0.000016,0.000175,0.077887
candidato votar,55.000000,0.000072,0.000690,0.824702
candidato todo,11.000000,0.000014,0.000161,-0.258846
candidato dois,12.000000,0.000016,0.000175,-0.415306
candidato governo,121.000000,0.000159,0.001392,1.209455
candidato milhoes,24.000000,0.000032,0.000327,0.691212
candidato dia,18.000000,0.000024,0.000252,-0.877918
candidato sao,99.000000,0.000130,0.001165,0.765924
candidato paulo,74.000000,0.000097,0.000899,1.106376
candidato frente,15.000000,0.000020,0.000214,-0.065481
candidato tse,24.000000,0.000032,0.000327,-0.473921
candidato sendo,15.000000,0.000020,0.000214,0.530281
candidato rio,24.000000,0.000032,0.000327,0.332687
candidato pessoas,11.000000,0.000014,0.000161,-0.540932
candidato bem,20.000000,0.000026,0.000277,0.100783
candidato pesquisa,27.000000,0.000036,0.000364,-0.247288
candidato primeiro,61.000000,0.000080,0.000757,1.020063
candidato turno,67.000000,0.000088,0.000823,-0.001224
candidato enquanto,21.000000,0.000028,0.000290,0.621866
candidato federal,12.000000,0.000016,0.000175,-0.727616
candidato redes,15.000000,0.000020,0.000214,0.233184
candidato deputado,15.000000,0.000020,0.000214,0.426003
candidato pl,531.000000,0.000699,0.005076,2.211836
candidato afirmou,28.000000,0.000037,0.000376,0.997971
candidato apos,19.000000,0.000025,0.000265,-0.287108
candidato decisao,12.000000,0.000016,0.000175,0.292826
candidato outro,12.000000,0.000016,0.000175,0.614839
candidato sp,15.000000,0.000020,0.000214,1.077808
candidato leia,14.000000,0.000018,0.000201,0.199618
candidato esquerda,23.000000,0.000030,0.000315,1.092545
candidato ser,25.000000,0.000033,0.000340,-0.314078
candidato radios,13.000000,0.000017,0.000188,-0.057736
candidato antes,26.000000,0.000034,0.000352,0.736163
candidato petista,89.000000,0.000117,0.001060,1.308647
candidato vota,17.000000,0.000022,0.000239,0.834528
candidato expresidente,20.000000,0.000026,0.000277,-0.066474
candidato luiz,200.000000,0.000263,0.002169,1.961347
candidato inacio,212.000000,0.000279,0.002283,1.993394
candidato silva,152.000000,0.000200,0.001703,1.510163
candidato intencoes,18.000000,0.000024,0.000252,0.922324
candidato segundo,102.000000,0.000134,0.001197,0.565061
candidato brancos,15.000000,0.000020,0.000214,0.572606
candidato ainda,15.000000,0.000020,0.000214,-0.298310
candidato globo,12.000000,0.000016,0.000175,-0.603733
candidato apenas,12.000000,0.000016,0.000175,0.209374
candidato adversario,27.000000,0.000036,0.000364,1.668715
candidato chegou,44.000000,0.000058,0.000565,1.779060
candidato menos,11.000000,0.000014,0.000161,-0.405956
candidato direito,12.000000,0.000016,0.000175,0.058028
candidato sobre,32.000000,0.000042,0.000424,-0.253635
candidato volta,11.000000,0.000014,0.000161,0.172624
candidato durante,16.000000,0.000021,0.000227,0.098148
candidato divulgada,12.000000,0.000016,0.000175,0.222532
candidato nesta,32.000000,0.000042,0.000424,0.353465
candidato votos,198.000000,0.000260,0.002150,0.879032
candidato validos,69.000000,0.000091,0.000845,0.914240
candidato maioria,18.000000,0.000024,0.000252,1.285368
candidato estado,45.000000,0.000059,0.000576,0.812175
candidato acaba,10.000000,0.000013,0.000148,0.740002
candidato tres,11.000000,0.000014,0.000161,0.664164
candidato vamos,10.000000,0.000013,0.000148,-1.118377
candidato bolsonarista,19.000000,0.000025,0.000265,1.101702
candidato palacio,43.000000,0.000057,0.000553,2.016295
